variant,tau,env,T,split,cap,base_seed,n_replicates,fingerprint,k,tau_off,uses_log_e,heldout_T,recommender,mean_regret,se,mean_q,mean_regret_disc,mean_regret_sel,mean_mu_star,mean_k_final,mean_search_frac,cap_hit_frac,mean_n_demoted,mean_regret_posterior_mean_shrunk,mean_regret_lcb,mean_regret_posterior_mean,mean_regret_empirical,mean_regret_oracle_prior,n_decisions,n_search_decided,n_committed_steps,n_guard_vetoes,n_cap_demoted,n_nonfinite_rows,seconds
clock_quality_evidence_k16,0.6,tail_b0.5_mu1.0_c1.0,1000,val,32,5207000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.0032892327308654784,0.00026627150662583796,0.9967089513540268,0.002007938981056213,0.0012812937498092652,0.9999981840848923,32.0,0.030060120240480957,1.0,356.008,0.0032892327308654784,0.0032892327308654784,0.0032892327308654784,0.005361801385879517,0.0032892327308654784,31500,12074,467500,0,178004,0,1.0265377089963295
clock_quality_evidence_k16,0.7,tail_b0.5_mu1.0_c1.0,1000,val,32,5207000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.00405581796169281,0.0003172287070770774,0.9959423661231994,0.0028954938650131226,0.0011603240966796876,0.9999981840848923,27.212,0.025262525050100196,0.658,30.404,0.00405581796169281,0.00405581796169281,0.00405581796169281,0.006093157768249512,0.00405581796169281,31500,1738,467500,0,15202,0,0.9691664159981883
clock_quality_evidence_k4,0.3,tail_b0.5_mu1.0_c1.0,1000,val,32,5207000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.003288644313812256,0.0002662857235623698,0.99670953977108,0.002007938981056213,0.0012807053327560424,0.9999981840848923,32.0,0.030060120240480957,1.0,968.0,0.003288644313812256,0.003288644313812256,0.003288644313812256,0.005361801385879517,0.003288644313812256,125000,125000,374000,0,484000,0,2.267446291996748
clock_quality_evidence_k4,0.4,tail_b0.5_mu1.0_c1.0,1000,val,32,5207000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.0032885953187942506,0.0002662869263015029,0.996709588766098,0.002007938981056213,0.0012806563377380372,0.9999981840848923,32.0,0.030060120240480957,1.0,942.712,0.0032885953187942506,0.0032885953187942506,0.0032885953187942506,0.005361801385879517,0.0032885953187942506,125000,121839,374000,0,471356,0,1.9764502920006635
clock_quality_evidence_k4,0.5,tail_b0.5_mu1.0_c1.0,1000,val,32,5207000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.0034076162576675414,0.00025807995538122545,0.9965905678272248,0.002016495108604431,0.0013911211490631103,0.9999981840848923,31.58,0.02963927855711422,0.932,326.244,0.0034076162576675414,0.0034144617319107054,0.0034144617319107054,0.0054293698072433475,0.0034076162576675414,125000,44702,374000,0,163122,0,2.268139207997592
clock_quality_evidence_k4,0.6,tail_b0.5_mu1.0_c1.0,1000,val,32,5207000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.005622618675231934,0.00037531131298650317,0.9943755654096603,0.004064264297485351,0.0015583543777465821,0.9999981840848923,21.124,0.019162324649298595,0.074,7.504,0.005622618675231934,0.005751752734184265,0.0056272087097167965,0.017165168792009352,0.005577239632606507,125000,3347,374000,0,3752,0,2.293623124998703
clock_quality_evidence_k4,0.7,tail_b0.5_mu1.0_c1.0,1000,val,32,5207000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.014092530488967896,0.0009609530354076184,0.9859056535959244,0.012784104108810425,0.0013084263801574707,0.9999981840848923,9.872,0.007887775551102203,0.0,0.0,0.014092530488967896,0.014400766253471375,0.01406525707244873,0.018833401322364808,0.014016273498535157,125000,986,374000,0,0,0,1.9560473750025267
clock_quality_evidence_k4,0.3,beta_mostly_mediocre,1000,val,32,5042000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.1262756884098053,0.0030136924242866433,0.7235268098115921,0.1092347401380539,0.017040948271751403,0.8498024982213974,32.0,0.030060120240480957,1.0,968.0,0.1262756884098053,0.12604464125633238,0.1262756884098053,0.1262756884098053,0.1262756884098053,125000,125000,374000,0,484000,0,1.9958844580032746
clock_quality_evidence_k4,0.4,beta_mostly_mediocre,1000,val,32,5042000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.1262756884098053,0.0030136924242866433,0.7235268098115921,0.1092347401380539,0.017040948271751403,0.8498024982213974,32.0,0.030060120240480957,1.0,966.144,0.1262756884098053,0.12604464125633238,0.1262756884098053,0.1262756884098053,0.1262756884098053,125000,124768,374000,0,483072,0,2.0205349160023616
clock_quality_evidence_k4,0.5,beta_mostly_mediocre,1000,val,32,5042000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.1262756884098053,0.0030136924242866433,0.7235268098115921,0.1092347401380539,0.017040948271751403,0.8498024982213974,32.0,0.030060120240480957,1.0,936.56,0.1262756884098053,0.12604464125633238,0.1262756884098053,0.1262756884098053,0.1262756884098053,125000,121070,374000,0,468280,0,2.1483046659996035
clock_quality_evidence_k4,0.6,beta_mostly_mediocre,1000,val,32,5042000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.1262756884098053,0.0030136924242866433,0.7235268098115921,0.1092347401380539,0.017040948271751403,0.8498024982213974,32.0,0.030060120240480957,1.0,556.856,0.1262756884098053,0.12604464125633238,0.1262756884098053,0.1262756884098053,0.1262756884098053,125000,73606,374000,0,278428,0,2.4412654580009985
clock_quality_evidence_k4,0.7,beta_mostly_mediocre,1000,val,32,5042000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.13342818903923034,0.0029775228637415256,0.716374309182167,0.11561690413951874,0.017811284899711607,0.8498024982213974,25.696,0.023743486973947896,0.266,7.908,0.13342818903923034,0.1333933035135269,0.13694629168510436,0.1434639812707901,0.13369288277626037,125000,3968,374000,0,3954,0,2.374839125004655
clock_quality_evidence_k16,0.3,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,968.0,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,31500,31500,467500,0,484000,0,1.1406867909972789
clock_quality_evidence_k16,0.4,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,968.0,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,31500,31500,467500,0,484000,0,1.0737401250007679
clock_quality_evidence_k16,0.5,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,967.956,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,31500,31498,467500,0,483978,0,1.2326195839996217
clock_quality_evidence_k16,0.6,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,947.312,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,31500,30796,467500,0,473656,0,1.1105137499980628
clock_quality_evidence_k16,0.7,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,738.032,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,31500,24051,467500,0,369016,0,1.111823084000207
clock_quality_evidence_k16,0.3,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,968.0,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,31500,31500,467500,0,484000,0,1.1048667499999283
clock_quality_evidence_k16,0.4,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,968.0,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,31500,31500,467500,0,484000,0,1.1908952919984586
clock_quality_evidence_k16,0.5,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,968.0,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,31500,31500,467500,0,484000,0,1.1323766670029727
clock_quality_evidence_k16,0.6,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,967.968,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,31500,31499,467500,0,483984,0,1.1324095419986406
clock_quality_evidence_k16,0.7,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,964.352,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,31500,31386,467500,0,482176,0,1.1414033749970258
clock_quality_evidence_k16,0.3,tail_b1.0_mu0.9_c2.0,1000,val,32,5282000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.024504655957221986,0.0009729473596421384,0.8749875363111496,0.014613523721694947,0.00989113223552704,0.8994921922683716,32.0,0.030060120240480957,1.0,968.0,0.024504655957221986,0.024478261947631835,0.024504655957221986,0.024504655957221986,0.024478261947631835,31500,31500,467500,0,484000,0,0.9481770000056713
clock_quality_evidence_k16,0.4,tail_b1.0_mu0.9_c2.0,1000,val,32,5282000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.024504655957221986,0.0009729473596421384,0.8749875363111496,0.014613523721694947,0.00989113223552704,0.8994921922683716,32.0,0.030060120240480957,1.0,966.796,0.024504655957221986,0.024478261947631835,0.024504655957221986,0.024504655957221986,0.024478261947631835,31500,31448,467500,0,483398,0,1.0344362079995335
clock_quality_evidence_k16,0.5,tail_b1.0_mu0.9_c2.0,1000,val,32,5282000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.024504655957221986,0.0009729473596421384,0.8749875363111496,0.014613523721694947,0.00989113223552704,0.8994921922683716,32.0,0.030060120240480957,1.0,837.596,0.024504655957221986,0.024478261947631835,0.024504655957221986,0.024504655957221986,0.024478261947631835,31500,27153,467500,0,418798,0,0.9003837920026854
clock_quality_evidence_k16,0.6,tail_b1.0_mu0.9_c2.0,1000,val,32,5282000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.024504655957221986,0.0009729473596421384,0.8749875363111496,0.014613523721694947,0.00989113223552704,0.8994921922683716,32.0,0.030060120240480957,1.0,480.848,0.024504655957221986,0.024478261947631835,0.024504655957221986,0.024504655957221986,0.024478261947631835,31500,15964,467500,0,240424,0,0.923695833000238
clock_quality_evidence_k16,0.7,tail_b1.0_mu0.9_c2.0,1000,val,32,5282000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.02443761146068573,0.0009701539247092973,0.8750545808076858,0.014662859678268433,0.009774751782417298,0.8994921922683716,31.916,0.029975951903807606,0.994,40.804,0.02443761146068573,0.02441121745109558,0.02443761146068573,0.02443761146068573,0.02441121745109558,31500,2210,467500,0,20402,0,1.0750086670013843
clock_quality_evidence_k4,0.3,beta_good_common,1000,val,32,5012000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.04002037513256073,0.0012595015081378561,0.95229458796978,0.035995189905166626,0.004025185227394104,0.9923149631023407,32.0,0.030060120240480957,1.0,968.0,0.04002037513256073,0.040018283486366275,0.040161659598350524,0.040161659598350524,0.04002037513256073,125000,125000,374000,0,484000,0,1.9596892909976305
clock_quality_evidence_k4,0.4,beta_good_common,1000,val,32,5012000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.04002037513256073,0.0012595015081378561,0.95229458796978,0.035995189905166626,0.004025185227394104,0.9923149631023407,32.0,0.030060120240480957,1.0,950.184,0.04002037513256073,0.040018283486366275,0.040161659598350524,0.040161659598350524,0.04002037513256073,125000,122773,374000,0,475092,0,1.9876078340021195
clock_quality_evidence_k4,0.5,beta_good_common,1000,val,32,5012000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.0400479371547699,0.0012586550340276945,0.9522670259475708,0.035995189905166626,0.004052747249603272,0.9923149631023407,31.98,0.030040080160320635,0.99,485.036,0.0400479371547699,0.04004584550857544,0.040207930088043214,0.04062147116661072,0.0400479371547699,125000,64619,374000,0,242518,0,2.701426084000559
clock_quality_evidence_k4,0.6,beta_good_common,1000,val,32,5012000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.05160812568664551,0.0014890842073149986,0.9407068374156952,0.04574507570266723,0.005863049983978272,0.9923149631023407,22.468,0.020509018036072142,0.084,4.124,0.05160812568664551,0.05218187057971954,0.05162035131454468,0.05724583160877228,0.05154697179794312,125000,3088,374000,0,2062,0,2.9200868749976507
clock_quality_evidence_k4,0.7,beta_good_common,1000,val,32,5012000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.0735254127383232,0.0021794607181116013,0.9187895503640174,0.06875516700744629,0.0047702457308769226,0.9923149631023407,10.38,0.008396793587174347,0.0,0.0,0.0735254127383232,0.07326928210258483,0.07405524963140488,0.08003798401355744,0.0726116601228714,125000,1050,374000,0,0,0,3.186684749998676
clock_quality_evidence_k4,0.3,beta_good_common,200,val,32,5006000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.05224506175518036,0.002110007201403793,0.9315440192222595,0.02630024290084839,0.02594481885433197,0.9837890809774399,32.0,0.15151515151515152,1.0,168.0,0.05224506175518036,0.05224506175518036,0.05224506175518036,0.052457141041755674,0.05224506175518036,25000,25000,74000,0,84000,0,0.4616088749971823
clock_quality_evidence_k4,0.4,beta_good_common,200,val,32,5006000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.05224506175518036,0.002110007201403793,0.9315440192222595,0.02630024290084839,0.02594481885433197,0.9837890809774399,32.0,0.15151515151515152,1.0,105.036,0.05224506175518036,0.05224506175518036,0.05224506175518036,0.052457141041755674,0.05224506175518036,25000,16986,74000,0,52518,0,0.4019838750027702
clock_quality_evidence_k4,0.5,beta_good_common,200,val,32,5006000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.05351692283153534,0.002168544685337891,0.9302721581459046,0.029781585335731508,0.023735337495803834,0.9837890809774399,26.928,0.1258989898989899,0.134,0.944,0.05351692283153534,0.05351692283153534,0.05358819270133972,0.054130882501602175,0.05358819270133972,25000,3235,74000,0,472,0,0.53248591600277
clock_quality_evidence_k4,0.6,beta_good_common,200,val,32,5006000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.06302142596244811,0.0022146273168674045,0.9207676550149918,0.04861714732646942,0.014404278635978698,0.9837890809774399,13.376,0.05745454545454545,0.0,0.0,0.06302142596244811,0.06302142596244811,0.0630828596353531,0.06331429183483124,0.06302142596244811,25000,1422,74000,0,0,0,0.9911649159985245
clock_quality_evidence_k4,0.7,beta_good_common,200,val,32,5006000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.09318269217014313,0.0028431168490293864,0.8906063888072967,0.08274849259853363,0.010434199571609497,0.9837890809774399,6.528,0.02286868686868687,0.0,0.0,0.09318269217014313,0.09318269217014313,0.09290548753738403,0.09290548753738403,0.09290548753738403,25000,566,74000,0,0,0,0.6703096659985022
clock_quality_evidence_k4,0.3,beta_mostly_mediocre,200,val,32,5036000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.13161227107048035,0.004275881754709876,0.675392370223999,0.06124058985710144,0.0703716812133789,0.8070046412944794,32.0,0.15151515151515152,1.0,168.0,0.13161227107048035,0.13161227107048035,0.13172342443466187,0.1316494300365448,0.13161227107048035,25000,25000,74000,0,84000,0,0.4827012080058921
clock_quality_evidence_k4,0.4,beta_mostly_mediocre,200,val,32,5036000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.13161227107048035,0.004275881754709876,0.675392370223999,0.06124058985710144,0.0703716812133789,0.8070046412944794,32.0,0.15151515151515152,1.0,166.688,0.13161227107048035,0.13161227107048035,0.13172342443466187,0.1316494300365448,0.13161227107048035,25000,24836,74000,0,83344,0,0.4704102090036031
clock_quality_evidence_k4,0.5,beta_mostly_mediocre,200,val,32,5036000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.13161227107048035,0.004275881754709876,0.675392370223999,0.06124058985710144,0.0703716812133789,0.8070046412944794,31.992,0.15147474747474748,0.996,111.216,0.13161227107048035,0.13161227107048035,0.13185847663879394,0.1319864466190338,0.13161227107048035,25000,17785,74000,0,55608,0,0.7463864579985966
clock_quality_evidence_k4,0.6,beta_mostly_mediocre,200,val,32,5036000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.1288488364815712,0.00425288824198518,0.6781558048129082,0.06482503914833068,0.06402379733324051,0.8070046412944794,28.704,0.1348686868686869,0.464,12.912,0.1288488364815712,0.1288488364815712,0.12889004415273667,0.12940871810913085,0.1288488364815712,25000,4956,74000,0,6456,0,1.0296083749999525
clock_quality_evidence_k4,0.7,beta_mostly_mediocre,200,val,32,5036000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.1374792599081993,0.003833839537132462,0.66952538138628,0.09931225442886353,0.03816700547933578,0.8070046412944794,15.016,0.06573737373737375,0.02,0.184,0.1374792599081993,0.13721397387981416,0.13765477508306503,0.13765477508306503,0.1374792599081993,25000,1650,74000,0,92,0,0.5393980000008014
clock_quality_evidence_k4,0.3,tail_b0.5_mu1.0_c1.0,200,val,32,5201000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.010014827609062195,0.0006358457383879042,0.989931917309761,0.0015867520570755004,0.008428075551986694,0.9999467449188233,32.0,0.15151515151515152,1.0,168.0,0.010014827609062195,0.010014827609062195,0.010014827609062195,0.015431008219718934,0.010014827609062195,25000,25000,74000,0,84000,0,0.42749658299726434
clock_quality_evidence_k4,0.4,tail_b0.5_mu1.0_c1.0,200,val,32,5201000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.01005220091342926,0.0006352849192971327,0.989894544005394,0.0015867520570755004,0.00846544885635376,0.9999467449188233,32.0,0.15151515151515152,1.0,112.664,0.01005220091342926,0.01005220091342926,0.01005220091342926,0.015431008219718934,0.01005220091342926,25000,17912,74000,0,56332,0,1.1626817079959437
clock_quality_evidence_k4,0.5,tail_b0.5_mu1.0_c1.0,200,val,32,5201000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.009457213640213012,0.0006041160425413071,0.9904895312786103,0.002332860350608826,0.007124353289604187,0.9999467449188233,25.724,0.11981818181818181,0.11,1.308,0.009457213640213012,0.009457213640213012,0.009457213640213012,0.015382573753595353,0.009457213640213012,25000,3130,74000,0,654,0,0.47685329099476803
clock_quality_evidence_k4,0.6,tail_b0.5_mu1.0_c1.0,200,val,32,5201000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.013485711097717285,0.000845593740322804,0.986461033821106,0.009029315710067749,0.004456395387649536,0.9999467449188233,11.144,0.046181818181818185,0.0,0.0,0.013485711097717285,0.013485711097717285,0.013485711097717285,0.01336033284664154,0.013485711097717285,25000,1143,74000,0,0,0,0.29228829199564643
clock_quality_evidence_k4,0.7,tail_b0.5_mu1.0_c1.0,200,val,32,5201000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.025944048643112182,0.0017671633958712104,0.974002696275711,0.023032098293304444,0.002911950349807739,0.9999467449188233,6.624,0.023353535353535355,0.0,0.0,0.025944048643112182,0.025819222331047057,0.025819222331047057,0.02596372425556183,0.025944048643112182,25000,578,74000,0,0,0,0.31850029199995333
clock_quality_evidence_k4,0.3,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,968.0,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,125000,125000,374000,0,484000,0,3.158265666999796
clock_quality_evidence_k4,0.4,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,967.896,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,125000,124987,374000,0,483948,0,2.6737352080017445
clock_quality_evidence_k4,0.5,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.12809739661216735,0.0038505311685929472,0.8440589244365693,0.12506918776035308,0.00302820885181427,0.9721563210487366,32.0,0.030060120240480957,1.0,952.12,0.12809739661216735,0.12809739661216735,0.12809739661216735,0.12809864342212676,0.12809739661216735,125000,123015,374000,0,476060,0,2.80091079200065
clock_quality_evidence_k4,0.6,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.12805299627780914,0.003851231632971627,0.8441033247709274,0.12506918776035308,0.0029838085174560547,0.9721563210487366,32.0,0.030060120240480957,1.0,815.04,0.12805299627780914,0.12805299627780914,0.12805299627780914,0.12805424308776855,0.12805299627780914,125000,105880,374000,0,407520,0,2.6867074590045377
clock_quality_evidence_k4,0.7,tail_b2.0_mu1.0_c1.0,1000,val,32,5372000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.1325578863620758,0.003814334514007216,0.8395984346866607,0.128827019572258,0.00373086678981781,0.9721563210487366,28.972,0.027026052104208415,0.668,171.532,0.1325578863620758,0.13278434038162232,0.13246035492420197,0.13616844302415848,0.13228893184661866,125000,24948,374000,0,85766,0,3.2336575830049696
clock_quality_evidence_k16,0.3,beta_good_common,200,val,32,5006000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.05224506175518036,0.002110007201403793,0.9315440192222595,0.02630024290084839,0.02594481885433197,0.9837890809774399,32.0,0.15151515151515152,1.0,120.696,0.05224506175518036,0.05224506175518036,0.05224506175518036,0.052457141041755674,0.05224506175518036,6500,4793,92500,0,60348,0,0.18452095799875678
clock_quality_evidence_k16,0.4,beta_good_common,200,val,32,5006000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.051360920667648316,0.0020914280944141156,0.9324281603097916,0.026377755880355836,0.02498316478729248,0.9837890809774399,31.72,0.1501010101010101,0.98,7.636,0.051360920667648316,0.051360920667648316,0.051360920667648316,0.05156114649772644,0.051360920667648316,6500,1168,92500,0,3818,0,0.18033058299624827
clock_quality_evidence_k16,0.5,beta_good_common,200,val,32,5006000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.05615441298484802,0.0021280945872693357,0.9276346679925919,0.035978848099708555,0.020175564885139465,0.9837890809774399,20.772,0.0948080808080808,0.198,0.396,0.05615441298484802,0.05615282845497131,0.05598792147636414,0.056384212255477906,0.05615441298484802,6500,599,92500,0,198,0,0.22808841700316407
clock_quality_evidence_k16,0.6,beta_good_common,200,val,32,5006000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.0592549204826355,0.0022031484961867742,0.9245341604948044,0.040516069889068605,0.018738850593566895,0.9837890809774399,18.028,0.08094949494949495,0.002,0.004,0.0592549204826355,0.059253335952758786,0.05887283194065094,0.059368843317031864,0.058997350096702574,6500,501,92500,0,2,0,0.1728369170014048
clock_quality_evidence_k16,0.7,beta_good_common,200,val,32,5006000,500,689b67f5078d0d73,16,0.63,True,False,posterior_mean_shrunk,0.06495815336704254,0.002322829057819331,0.9188309276103973,0.04513220906257629,0.01982594430446625,0.9837890809774399,16.368,0.07256565656565656,0.0,0.0,0.06495815336704254,0.06495815336704254,0.0646811226606369,0.06500383150577545,0.06470058298110962,6500,449,92500,0,0,0,0.23722758299845736
clock_quality_evidence_k4,0.3,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,968.0,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,125000,125000,374000,0,484000,0,2.9706339170006686
clock_quality_evidence_k4,0.4,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,968.0,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,125000,125000,374000,0,484000,0,2.9771392080001533
clock_quality_evidence_k4,0.5,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,966.984,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,125000,124873,374000,0,483492,0,3.0462632500057225
clock_quality_evidence_k4,0.6,tail_b8.0_mu1.0_c1.0,1000,val,32,5477000,500,96559e7dc01541df,4,0.61,True,False,posterior_mean_shrunk,0.2236237137913704,0.004894147489356984,0.37914121025800707,0.21448556977510452,0.00913814401626587,0.6027649240493774,32.0,0.030060120240480957,1.0,963.848,0.2236237137913704,0.2236237137913704,0.22361033838987351,0.22358434867858887,0.2236237137913704,125000,124481,374000,0,481924,0,2.938739292003447
