policy,replicate,budget,n_arms,task,timestep,selected_arm,reward,cumulative_successes,cumulative_success_rate,instantaneous_regret,cumulative_regret,current_most_pulled_arm,true_best_arm,selected_true_best,entropy,normalized_entropy,best_arm_pull_share,runtime,cost,cumulative_runtime,cumulative_cost,global_log_e,log_path
spruce_fast,0,160,13,task_m9,29,baseline,0.0,21,0.7241379310344828,0.19999999999999996,9.4,domain_expert,gitlab_oracle_operator,False,2.536597475407071,0.988946416438208,0.06896551724137931,180.0,0.06660285,2147.2,0.9088083000000001,0.16779345623104458,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m10,30,gitlab_oracle_operator,0.0,21,0.7,0.0,9.4,domain_expert,gitlab_oracle_operator,True,2.534537555405918,0.9881433128622404,0.1,180.0,0.0732318,2327.2,0.9820401000000001,0.11778303565638337,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m11,31,overthinker,0.0,21,0.6774193548387096,0.32499999999999996,9.725,domain_expert,gitlab_oracle_operator,False,2.5336860014989666,0.9878113164801388,0.0967741935483871,120.1,0.07697205,2447.2999999999997,1.05901215,0.06513930217096142,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m12,32,verifier,0.0,21,0.65625,0.375,10.1,domain_expert,gitlab_oracle_operator,False,2.5338959091292264,0.9878931534293358,0.09375,58.7,0.0100248,2505.9999999999995,1.06903695,0.009569451016150587,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m13,33,rapid,0.0,21,0.6363636363636364,0.17500000000000004,10.275,domain_expert,gitlab_oracle_operator,False,2.5350402189713153,0.9883392869324243,0.09090909090909091,180.0,0.09376440000000001,2685.9999999999995,1.16280135,-0.0492710490067827,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m14,34,junior_reactive,0.0,21,0.6176470588235294,0.30000000000000004,10.575000000000001,domain_expert,gitlab_oracle_operator,False,2.537008618521312,0.9891067093161336,0.08823529411764706,180.0,0.047054849999999995,2865.9999999999995,1.2098562000000002,-0.11179140598811665,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m15,35,exploratory,0.0,21,0.6,0.275,10.850000000000001,domain_expert,gitlab_oracle_operator,False,2.5397049954291475,0.9901579491388582,0.08571428571428572,22.7,0.027231,2888.6999999999994,1.2370872000000002,-0.17848278048678878,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m16,36,cautious,0.0,21,0.5833333333333334,0.4,11.250000000000002,domain_expert,gitlab_oracle_operator,False,2.543045332428506,0.991460250484357,0.08333333333333333,88.8,0.0190782,2977.4999999999995,1.2561654000000002,-0.17848278048678878,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m17,37,algorithmic,0.0,21,0.5675675675675675,0.45,11.700000000000001,domain_expert,gitlab_oracle_operator,False,2.546955957998868,0.9929848909451856,0.08108108108108109,76.2,0.018853349999999998,3053.6999999999994,1.2750187500000003,-0.17848278048678878,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m18,38,explorer,1.0,22,0.5789473684210527,0.675,12.375000000000002,domain_expert,gitlab_oracle_operator,False,2.5513720853378956,0.9947066120100405,0.07894736842105263,102.5,0.05853855000000001,3156.1999999999994,1.3335573000000003,-0.17848278048678878,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m19,39,balanced,0.0,22,0.5641025641025641,0.32499999999999996,12.700000000000001,domain_expert,gitlab_oracle_operator,False,2.5562365863438243,0.9966031410747481,0.07692307692307693,17.6,0.02020305,3173.7999999999993,1.3537603500000004,-0.17848278048678878,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m20,40,domain_expert,1.0,23,0.575,0.375,13.075000000000001,domain_expert,gitlab_oracle_operator,False,2.546687217880486,0.9928801169005831,0.075,15.6,0.0203238,3189.399999999999,1.3740841500000003,-0.12805192685989697,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e1,41,domain_expert,1.0,24,0.5853658536585366,0.375,13.450000000000001,domain_expert,gitlab_oracle_operator,False,2.533302391032702,0.9876617577899648,0.07317073170731707,21.8,0.016665450000000002,3211.1999999999994,1.3907496000000004,-0.0568756483920021,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e2,42,domain_expert,1.0,25,0.5952380952380952,0.375,13.825000000000001,domain_expert,gitlab_oracle_operator,False,2.5171488818415897,0.9813639690464477,0.07142857142857142,19.8,0.01726215,3230.9999999999995,1.4080117500000005,0.041206535959333435,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e3,43,domain_expert,1.0,26,0.6046511627906976,0.375,14.200000000000001,domain_expert,gitlab_oracle_operator,False,2.4989668082376046,0.9742753013692117,0.06976744186046512,11.3,0.014982450000000001,3242.2999999999997,1.4229942000000004,0.1723562017894631,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e4,44,domain_expert,0.0,26,0.5909090909090909,0.375,14.575000000000001,domain_expert,gitlab_oracle_operator,False,2.4792914274820457,0.9666044361732489,0.06818181818181818,91.1,0.0214224,3333.3999999999996,1.4444166000000005,-0.031438572711226076,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e5,45,domain_expert,1.0,27,0.6,0.375,14.950000000000001,domain_expert,gitlab_oracle_operator,False,2.458521360501254,0.9585067842954951,0.06666666666666667,28.9,0.029601000000000002,3362.2999999999997,1.4740176000000005,0.07564139407543857,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e6,46,domain_expert,0.0,27,0.5869565217391305,0.375,15.325000000000001,domain_expert,gitlab_oracle_operator,False,2.4369599206641044,0.950100598896775,0.06521739130434782,180.0,0.0498507,3542.2999999999997,1.5238683000000004,-0.08960981118643274,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e7,47,domain_expert,1.0,28,0.5957446808510638,0.375,15.700000000000001,domain_expert,gitlab_oracle_operator,False,2.414841650973388,0.9414773215496518,0.06382978723404255,22.0,0.022683150000000003,3564.2999999999997,1.5465514500000004,-0.003574590377090292,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e8,48,domain_expert,1.0,29,0.6041666666666666,0.375,16.075000000000003,domain_expert,gitlab_oracle_operator,False,2.3923501456127347,0.9327085303471181,0.0625,14.8,0.01764315,3579.1,1.5641946000000004,0.11301407001551378,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e9,49,domain_expert,1.0,30,0.6122448979591837,0.375,16.450000000000003,domain_expert,gitlab_oracle_operator,False,2.3696304511355013,0.9238507747695505,0.061224489795918366,41.3,0.01979145,3620.4,1.5839860500000005,0.2657980004788376,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e10,50,domain_expert,0.0,30,0.6,0.375,16.825000000000003,domain_expert,gitlab_oracle_operator,False,2.346797947354133,0.9149490380881038,0.06,180.0,0.10479270000000002,3800.4,1.6887787500000004,0.026871471030029515,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e11,51,domain_expert,1.0,31,0.6078431372549019,0.375,17.200000000000003,domain_expert,gitlab_oracle_operator,False,2.3239448593320904,0.906039276203113,0.058823529411764705,53.2,0.04174155,3853.6,1.7305203000000005,0.1534535629709015,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e12,52,domain_expert,0.0,31,0.5961538461538461,0.375,17.575000000000003,domain_expert,gitlab_oracle_operator,False,2.3011451275021355,0.8971503163631732,0.057692307692307696,77.7,0.01965045,3931.2999999999997,1.7501707500000006,-0.04298388853972268,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e13,53,cautious,1.0,32,0.6037735849056604,0.4,17.975,domain_expert,gitlab_oracle_operator,False,2.308886869880453,0.9001685991046225,0.05660377358490566,35.8,0.030608250000000004,3967.1,1.7807790000000006,-0.04298388853972268,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e14,54,explorer,1.0,33,0.6111111111111112,0.675,18.650000000000002,domain_expert,gitlab_oracle_operator,False,2.316691307803651,0.903211325036226,0.05555555555555555,13.8,0.019263299999999997,3980.9,1.8000423000000005,-0.014832204428223417,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e15,55,explorer,1.0,34,0.6181818181818182,0.675,19.325000000000003,domain_expert,gitlab_oracle_operator,False,2.3199546395822055,0.9044836042603991,0.05454545454545454,16.0,0.021626099999999995,3996.9,1.8216684000000005,0.03673108104133305,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e16,56,explorer,1.0,35,0.625,0.675,20.000000000000004,domain_expert,gitlab_oracle_operator,False,2.319830489592963,0.9044352017494952,0.05357142857142857,22.9,0.017747100000000002,4019.8,1.8394155000000005,0.10940952545436189,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e17,57,explorer,1.0,36,0.631578947368421,0.675,20.675000000000004,domain_expert,gitlab_oracle_operator,False,2.3170863293787383,0.9033653325896064,0.05263157894736842,116.1,0.1104213,4135.900000000001,1.9498368000000006,0.20939087411824397,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e18,58,explorer,1.0,37,0.6379310344827587,0.675,21.350000000000005,domain_expert,gitlab_oracle_operator,False,2.3122677901665436,0.9014867227066559,0.05172413793103448,28.1,0.029241450000000002,4164.000000000001,1.9790782500000006,0.342800997701013,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e19,59,explorer,0.0,37,0.6271186440677966,0.675,22.025000000000006,domain_expert,gitlab_oracle_operator,False,2.305780636369786,0.8989575679777775,0.05084745762711865,180.0,0.1022421,4344.000000000001,2.0813203500000004,0.1353575217582179,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e20,60,explorer,1.0,38,0.6333333333333333,0.675,22.700000000000006,domain_expert,gitlab_oracle_operator,False,2.2979365392465247,0.8958993800644596,0.05,15.3,0.01752315,4359.300000000001,2.0988435000000005,0.2444487418695973,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m1,61,explorer,1.0,39,0.639344262295082,0.675,23.375000000000007,domain_expert,gitlab_oracle_operator,False,2.288980774839276,0.8924077850428284,0.04918032786885246,26.1,0.025624499999999998,4385.4000000000015,2.1244680000000007,0.38857252100538553,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m2,62,explorer,1.0,40,0.6451612903225806,0.675,24.050000000000008,domain_expert,gitlab_oracle_operator,False,2.279110026237832,0.8885594639940212,0.04838709677419355,54.5,0.026432249999999997,4439.9000000000015,2.1509002500000007,0.5720010783625933,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m3,63,explorer,1.0,41,0.6507936507936508,0.675,24.72500000000001,domain_expert,gitlab_oracle_operator,False,2.2684843756678172,0.8844168283746845,0.047619047619047616,29.7,0.027853500000000003,4469.600000000001,2.1787537500000007,0.7962504061447586,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m4,64,explorer,1.0,42,0.65625,0.675,25.40000000000001,domain_expert,gitlab_oracle_operator,False,2.2572356917470517,0.8800312899670576,0.046875,33.5,0.04095615,4503.100000000001,2.2197099000000007,1.059634303215535,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m5,65,explorer,0.0,42,0.6461538461538462,0.675,26.07500000000001,domain_expert,gitlab_oracle_operator,False,2.2454736781244486,0.8754456190693508,0.046153846153846156,180.0,0.028920750000000002,4683.100000000001,2.248630650000001,0.632951055499411,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m6,66,explorer,1.0,43,0.6515151515151515,0.675,26.75000000000001,domain_expert,gitlab_oracle_operator,False,2.2332903480199016,0.8706956889901837,0.045454545454545456,15.3,0.0172374,4698.4000000000015,2.265868050000001,0.868879438402778,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m7,67,explorer,0.0,43,0.6417910447761194,0.675,27.42500000000001,,gitlab_oracle_operator,False,2.2207634059947012,0.8658117945036282,0.04477611940298507,87.8,0.07137045,4786.200000000002,2.3372385000000007,0.4901865204818142,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m8,68,explorer,1.0,44,0.6470588235294118,0.675,28.100000000000012,explorer,gitlab_oracle_operator,False,2.2079588509007384,0.8608196666642562,0.04411764705882353,124.8,0.05665875000000001,4911.000000000002,2.3938972500000006,0.6973529189448983,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m9,69,explorer,1.0,45,0.6521739130434783,0.675,28.775000000000013,explorer,gitlab_oracle_operator,False,2.19493301107905,0.8557412662725309,0.043478260869565216,94.9,0.05494845000000001,5005.9000000000015,2.4488457000000006,0.9447389803716484,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m10,70,explorer,0.0,45,0.6428571428571429,0.675,29.450000000000014,explorer,gitlab_oracle_operator,False,2.181734157482589,0.8505954127849893,0.04285714285714286,180.0,0.06619875,5185.9000000000015,2.5150444500000004,0.5461384200027964,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m11,71,explorer,0.0,45,0.6338028169014085,0.675,30.125000000000014,explorer,gitlab_oracle_operator,False,2.168403797593626,0.8453982887754316,0.04225352112676056,180.0,0.123054,5365.9000000000015,2.63809845,0.265274094359361,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m12,72,explorer,0.0,45,0.625,0.675,30.800000000000015,explorer,gitlab_oracle_operator,False,2.15497772425943,0.8401638488457935,0.041666666666666664,57.2,0.01754595,5423.100000000001,2.6556444000000003,0.08837346471302254,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m13,73,algorithmic,0.0,45,0.6164383561643836,0.45,31.250000000000014,explorer,gitlab_oracle_operator,False,2.167022386340826,0.8448597162500983,0.0410958904109589,180.0,0.07705455,5603.100000000001,2.7326989500000005,0.08837346471302254,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m14,74,balanced,0.0,45,0.6081081081081081,0.32499999999999996,31.575000000000014,explorer,gitlab_oracle_operator,False,2.1789266394281226,0.8495008422250291,0.04054054054054054,180.0,0.05590275,5783.100000000001,2.7886017000000005,0.08837346471302254,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m15,75,domain_expert,1.0,46,0.6133333333333333,0.375,31.950000000000014,explorer,gitlab_oracle_operator,False,2.1691906419016065,0.8457050567456028,0.04,82.3,0.03078135,5865.4000000000015,2.8193830500000003,0.1792831362931504,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m16,76,domain_expert,0.0,46,0.6052631578947368,0.375,32.32500000000002,explorer,gitlab_oracle_operator,False,2.1591549279885127,0.8417924204653194,0.039473684210526314,29.0,0.020250900000000002,5894.4000000000015,2.8396339500000005,0.03961901010678415,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m17,77,cautious,1.0,47,0.6103896103896104,0.4,32.725000000000016,explorer,gitlab_oracle_operator,False,2.167935662732578,0.8452157764542093,0.03896103896103896,24.9,0.02400285,5919.300000000001,2.8636368000000005,0.03961901010678415,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m18,78,balanced,1.0,48,0.6153846153846154,0.32499999999999996,33.05000000000002,explorer,gitlab_oracle_operator,False,2.176657755279129,0.84861626953653,0.038461538461538464,143.2,0.0576321,6062.500000000001,2.9212689000000007,0.03961901010678415,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m19,79,algorithmic,1.0,49,0.620253164556962,0.45,33.50000000000002,explorer,gitlab_oracle_operator,False,2.185321324774528,0.8519939461640221,0.0379746835443038,128.3,0.04849455,6190.800000000001,2.9697634500000007,0.03961901010678415,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m20,80,cautious,1.0,50,0.625,0.4,33.90000000000002,explorer,gitlab_oracle_operator,False,2.191409597912571,0.854367588793781,0.0375,20.7,0.020375400000000002,6211.500000000001,2.9901388500000006,0.05589060051218819,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e1,81,cautious,1.0,51,0.6296296296296297,0.4,34.30000000000002,explorer,gitlab_oracle_operator,False,2.195434621722763,0.8559368298388267,0.037037037037037035,11.4,0.016316700000000003,6222.900000000001,3.0064555500000005,0.09070850643570716,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e2,82,cautious,1.0,52,0.6341463414634146,0.4,34.70000000000002,explorer,gitlab_oracle_operator,False,2.19776390020358,0.8568449485406796,0.036585365853658534,17.5,0.01660695,6240.400000000001,3.0230625000000004,0.14900523441824265,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e3,83,cautious,1.0,53,0.6385542168674698,0.4,35.100000000000016,explorer,gitlab_oracle_operator,False,2.1986740135609053,0.8571997755686199,0.03614457831325301,34.9,0.016675950000000002,6275.3,3.0397384500000006,0.23053455427838765,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e4,84,cautious,1.0,54,0.6428571428571429,0.4,35.500000000000014,explorer,gitlab_oracle_operator,False,2.1983804053257305,0.8570853061603564,0.03571428571428571,25.5,0.02392515,6300.8,3.063663600000001,0.3415762265744864,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e5,85,cautious,0.0,54,0.6352941176470588,0.4,35.90000000000001,explorer,gitlab_oracle_operator,False,2.197055325592451,0.8565686956746854,0.03529411764705882,180.0,0.12565515000000002,6480.8,3.189318750000001,0.17001914437268018,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e6,86,cautious,1.0,55,0.6395348837209303,0.4,36.30000000000001,explorer,gitlab_oracle_operator,False,2.194839320404758,0.8557047389726762,0.03488372093023256,86.2,0.041682300000000005,6567.0,3.231001050000001,0.2594721617339575,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e7,87,cautious,1.0,56,0.6436781609195402,0.4,36.70000000000001,explorer,gitlab_oracle_operator,False,2.1918489488553137,0.8545388790929304,0.034482758620689655,83.0,0.04614615,6650.0,3.277147200000001,0.38023135112751105,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e8,88,cautious,1.0,57,0.6477272727272727,0.4,37.10000000000001,explorer,gitlab_oracle_operator,False,2.188182169703773,0.8531093073390579,0.03409090909090909,57.4,0.029032800000000004,6707.4,3.306180000000001,0.5377725388322269,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e9,89,cautious,1.0,58,0.651685393258427,0.4,37.50000000000001,explorer,gitlab_oracle_operator,False,2.1839222220684356,0.8514484762497636,0.033707865168539325,25.2,0.0231096,6732.599999999999,3.329289600000001,0.735506017025521,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e10,90,cautious,0.0,58,0.6444444444444445,0.4,37.900000000000006,explorer,gitlab_oracle_operator,False,2.179140496092787,0.8495842187891871,0.03333333333333333,180.0,0.08026439999999999,6912.599999999999,3.409554000000001,0.42200384718023987,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
