test,cell,policy,env_id,family,horizon,cap,n_on,n_corpus,corpus_scope,n_features,n_features_nonclock,knn_applicable,ood_frac,knn_dist_median,knn_threshold,n_features_standardizable,domain_auc,ood_frac_all,knn_threshold_all,n_features_standardizable_all,domain_auc_all,clock_confounded,domain_auc_CLOCK,domain_auc_QUALITY,domain_auc_EVIDENCE,domain_auc_HISTORY,max_frac_outside,mean_frac_outside,mean_abs_std_shift,max_abs_std_shift,max_ks,worst_feature_by_ks,corpus_score_kind
A,tail_b2.0_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,7,5,True,0.08561197916666667,0.23311966572569134,0.4506078472812906,5,0.8592638346354167,0.39453125,0.6835983234229537,7,0.9260643717447917,True,0.9205615234375,0.8062660319010417,0.5269739990234374,,0.5751953125,0.10579427083333333,0.6267995245395303,1.7598524944155085,0.6657712913287729,f_log_K,none
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,62,51,True,0.1416015625,2.200447318561414,3.166935125124793,51,0.9974559733072916,0.2955729166666667,3.3989600579300236,61,0.9986705729166666,True,0.99131640625,0.9913784179687499,0.9936103515624999,,0.8522135416666666,0.09030052923387095,0.6863298234110287,2.8775508302077344,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,71,60,True,0.712890625,4.42131537116013,3.9158917719231416,60,0.9997191569010416,0.837890625,4.120769094355526,70,0.9999261067708334,True,0.9912029622395834,0.99080029296875,0.9939602050781249,0.9025730794270833,0.853515625,0.0846812646713615,0.6377049470434907,2.8641385604980476,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.17043725447925767,10,0.99546337890625,True,0.99546337890625,,,,0.875,0.2916666666666667,1.3104042287306648,2.841142286712407,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,61,50,True,0.13834635416666666,2.119429756354984,3.071631190858902,50,0.9972504882812501,0.2867838541666667,3.296919479269911,60,0.9986118977864583,True,0.9909236653645833,0.9910485026041667,0.992919189453125,,0.8522135416666666,0.09170615607923495,0.6898311853293309,2.8769697932528024,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,35,24,True,0.056640625,0.9858268416604885,1.9037272009146153,24,0.9906144205729167,0.3076171875,2.1802267570118126,34,0.9967334798177083,True,0.99173291015625,0.9906144205729167,,,0.8567708333333334,0.1205636160714286,0.7770812706088632,2.882150706100948,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T500_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,7,5,True,0.07454427083333333,0.245369995158263,0.5014118376227157,5,0.8743877766927084,0.14778645833333334,0.7316034848118386,7,0.9628049316406251,True,0.9598209228515625,0.8680115559895835,0.5916532796223959,,0.8238932291666666,0.140625,0.6073415076632065,1.732584350937838,0.8541427941751782,f_log_K,none
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,62,51,True,0.06803385416666667,1.7394703024548948,2.6274124730827833,51,0.9872572428385417,0.154296875,2.8308565869169766,61,0.9925893147786459,True,0.9484390462239582,0.9697432454427083,0.9734767252604166,,0.08333333333333333,0.013556367607526881,0.5717327051770663,2.4657973513784017,0.7703074919871795,f_n_singletons,oof
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,71,60,True,0.5270182291666666,3.29413842747012,3.2524087062786746,60,0.9984918212890624,0.6012369791666666,3.436161493375552,70,0.9989645182291668,True,0.9476467692057292,0.9650732421875,0.9698358968098958,0.9442538248697917,0.21614583333333334,0.01609264964788732,0.6092175306612619,2.4707864751451214,0.7689302884615384,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.0,10,0.9989761962890625,True,0.9989761962890625,,,,0.6666666666666666,0.22348484848484845,1.386695792138819,3.4762486686140606,0.9411558493589743,f_K_over_t,oof
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,61,50,True,0.06380208333333333,1.7020884049684013,2.56011598710223,50,0.9867131754557291,0.16796875,2.7632949745730824,60,0.9914187418619792,True,0.9479354248046874,0.9684234212239582,0.9721877848307293,,0.08333333333333333,0.013778603142076502,0.5790727916451931,2.4657973513784017,0.7703074919871795,f_n_singletons,oof
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,35,24,True,0.057291666666666664,1.055889861908652,1.6598478227500237,24,0.9646460774739583,0.2571614583333333,1.9062891189862259,34,0.9834691569010416,True,0.9456746419270833,0.9646460774739583,,,0.08333333333333333,0.019373139880952378,0.6594736333559056,2.3422143020093182,0.7689302884615384,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T50_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,7,5,True,0.0576171875,0.2052786855499355,0.42361147339938315,5,0.8074999593098957,0.1376953125,0.6493274138925605,7,0.8188138020833333,True,0.7896280517578126,0.78150390625,0.5682943115234376,,0.08333333333333333,0.017857142857142856,0.49924992867388485,0.9266319147086792,0.5198567708333334,f_log_K,none
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,62,51,True,0.173828125,2.337964401176165,3.1988494333513655,51,0.998916748046875,0.2724609375,3.4679288116185982,61,0.9994659016927084,True,0.9973146972656249,0.9935669759114584,0.9987972819010417,,0.9583333333333334,0.09639091901881719,0.8719742772074629,4.1628507703925095,0.9583333333333334,f_K,oof
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,71,60,True,0.5843098958333334,4.388562089932452,4.173685965763104,60,0.9999388834635417,0.6494140625,4.394006347052044,70,0.9999988606770833,True,0.997607666015625,0.9951528320312499,0.9989694010416666,0.9054822998046875,0.9583333333333334,0.08835368984741786,0.8057775271055327,4.1628507703925095,0.9583333333333334,f_K,oof
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,11,0,False,,,,0,,0.875,0.18693863401041338,10,0.998052490234375,True,0.998052490234375,,,,0.9583333333333334,0.29924242424242425,1.1925840480329635,2.6860350790865604,0.9583333333333334,f_K,oof
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,61,50,True,0.18815104166666666,2.2820796408858235,3.086063773085247,50,0.9994677734375002,0.2750651041666667,3.3589394963387127,60,0.9997298990885417,True,0.9967820638020833,0.9939322102864583,0.9990664876302083,,0.9583333333333334,0.09785903346994534,0.8770289408447343,4.1628507703925095,0.9583333333333334,f_K,oof
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,35,24,True,0.15494791666666666,1.006348056182489,1.9837668769561756,24,0.9954069010416666,0.310546875,2.272278730053479,34,0.9994560546875,True,0.9981048990885417,0.9954069010416666,,,0.9583333333333334,0.13216145833333334,1.0314079371545797,4.1628507703925095,0.9583333333333334,f_K,oof
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,7,5,True,0.3974609375,0.48360473743099763,0.5336378750776066,5,0.9813981119791667,0.4182942708333333,0.7694189887507719,7,0.9838103027343751,True,0.9410421549479168,0.9813228352864583,0.7156588541666667,,0.4449869791666667,0.11332775297619047,1.3468716900751623,3.7989633470088764,0.8764841228325326,est_beta_b,none
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,62,51,True,0.3583984375,2.220266888928086,2.690932688241468,51,0.996755126953125,0.5247395833333334,2.895184222421924,61,0.9971591796875,True,0.9870948893229167,0.9948721110026041,0.9938087565104167,,0.4703776041666667,0.05511277721774194,0.9043938050939553,4.193650006670244,0.8266726762820512,f_K_over_t,oof
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,71,60,True,0.7281901041666666,3.9694754526855407,3.3671555756726588,60,0.9988310546875,0.7639973958333334,3.5399113159539133,70,0.9991323649088542,True,0.9888715413411459,0.9951714274088542,0.9942657877604166,0.9651031494140625,0.4742838541666667,0.06225700557511738,0.9505395758873432,4.15464527965372,0.835136217948718,f_K_over_t,oof
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,11,0,False,,,,0,,0.7083333333333334,0.11716543820027861,10,0.9723682861328125,True,0.9723682861328125,,,,0.08333333333333333,0.026515151515151512,0.8801834841056045,2.0289015090522864,0.7826021634615385,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,61,50,True,0.3697916666666667,2.183323447869139,2.617598322946128,50,0.9965755208333333,0.5270182291666666,2.8220985202048947,60,0.9971279703776041,True,0.9872902425130208,0.9948398844401042,0.9931695963541667,,0.4703776041666667,0.05601626536885246,0.9081412463758884,4.193741733717326,0.8266726762820512,f_K_over_t,oof
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,35,24,True,0.5035807291666666,1.6816760515449232,1.67653074554178,24,0.9968909505208333,0.7643229166666666,1.9087718309596509,34,0.9980653076171876,True,0.993953125,0.9968909505208333,,,0.5520833333333334,0.10043712797619049,1.048880871337264,4.401016933982772,0.866786858974359,f_K_over_t,oof
A,tail_b8.0_mu1.0_c1.0_T100_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,7,5,True,0.4501953125,0.40558202539749555,0.42711657140859954,5,0.9507290445963542,0.4091796875,0.642404538402728,7,0.9609788818359376,True,0.7978170979817709,0.9288364664713542,0.8267949625651041,,0.041666666666666664,0.011904761904761904,0.9804810717338169,2.4160973053594295,0.7107371794871795,est_beta_b,none
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,62,51,True,0.3564453125,2.6741435926753367,2.9774729525839776,51,0.9983528645833334,0.5751953125,3.208893160446289,61,0.9995498046875,True,0.9976783040364584,0.994731201171875,0.9965560709635417,,0.6217447916666666,0.10052293346774192,1.0214041134982175,5.254308615470644,0.8718653961746751,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,71,60,True,0.9368489583333334,5.536562157352616,3.599019124800427,60,0.9998968912760418,0.9446614583333334,3.8094549484871836,70,0.9999383951822917,True,0.9952048746744793,0.9952717285156251,0.9959325358072917,0.9130592041015625,0.6490885416666666,0.1086460167253521,0.9743133226365972,5.192612473594643,0.8644011695261212,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,11,0,False,,,,0,,0.8333333333333334,0.1449188594876812,10,0.9777398681640626,True,0.9777398681640626,,,,0.2916666666666667,0.06818181818181818,1.1845907249617789,2.485075078818814,0.8644011695261212,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,61,50,True,0.3649088541666667,2.6193183886058002,2.9060234416912087,50,0.9980025227864583,0.58203125,3.134038086641085,60,0.9993595377604166,True,0.9974695231119792,0.9937342936197917,0.9964731445312501,,0.6204427083333334,0.10205344945355191,1.023299632075432,5.254100530645628,0.8718653961746751,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,35,24,True,0.4147135416666667,1.6037420313147734,1.7722743296162324,24,0.9942935384114584,0.7740885416666666,2.0267648425743876,34,0.9988750813802083,True,0.9973008219401042,0.9942935384114584,,,0.6451822916666666,0.15311569940476188,1.1463277837866652,5.232679839646737,0.8718653961746751,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,7,5,True,0.6064453125,0.5298332242968254,0.4506078472812906,5,0.9662128092447917,0.5305989583333334,0.6835983234229537,7,0.967177001953125,True,0.8486845703125,0.9562534179687501,0.8166594238281251,,0.2548828125,0.051478794642857144,1.290143393444376,3.5582290770314784,0.7751028155226549,est_beta_b,none
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,62,51,True,0.283203125,2.5969276074817422,3.166935125124793,51,0.9978731282552084,0.4440104166666667,3.3989600579300236,61,0.9992836914062501,True,0.9944579264322917,0.995264892578125,0.9967785644531251,,0.875,0.10553700436827956,0.9343229518962539,4.4453994854575,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,71,60,True,0.9505208333333334,4.865288042034826,3.9158917719231416,60,0.9999761555989584,0.9964192708333334,4.120769094355526,70,0.9999971516927083,True,0.9947494303385417,0.996368408203125,0.9977234700520833,0.9132423909505208,0.875,0.10135159917840376,0.8621934078035729,4.4238258905524415,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.17043725447925767,10,0.995190673828125,True,0.995190673828125,,,,0.875,0.2916666666666667,1.3104042287306648,2.841142286712407,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,61,50,True,0.2919921875,2.5417185120292913,3.071631190858902,50,0.998772705078125,0.4573567708333333,3.296919479269911,60,0.999648193359375,True,0.9943211263020832,0.9964725748697917,0.9974480794270831,,0.875,0.10724043715846994,0.9358140372876494,4.4453994854575,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,35,24,True,0.3082682291666667,1.3501205525650426,1.9037272009146153,24,0.9960982259114582,0.576171875,2.1802267570118126,34,0.9992932942708334,True,0.9951619466145833,0.9960982259114582,,,0.875,0.14188058035714285,1.0918157838196374,4.434775405950765,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b8.0_mu1.0_c1.0_T500_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,7,5,True,0.5244140625,0.5163094647543638,0.5014118376227157,5,0.9704163411458333,0.4983723958333333,0.7316034848118386,7,0.9719359537760416,True,0.8799322509765625,0.9668119303385418,0.7644806315104167,,0.2421875,0.07835751488095237,1.3976853499246518,3.7684206284475663,0.8350418892012412,est_beta_b,none
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,62,51,True,0.4772135416666667,2.3551924572667455,2.6274124730827833,51,0.9952865397135415,0.560546875,2.8308565869169766,61,0.9963371175130208,True,0.986639892578125,0.9934488525390625,0.992717041015625,,0.4973958333333333,0.07106329805107527,0.8869345902109429,4.13674486865859,0.790439703525641,f_mean_width_plausible,oof
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,71,60,True,0.705078125,3.903547474922896,3.2524087062786746,60,0.9985848795572917,0.7646484375,3.436161493375552,70,0.9990747884114582,True,0.9871196289062499,0.9935646158854167,0.9927739257812499,0.9460155843098959,0.5,0.07835424002347419,0.9678216933355916,4.15392054064238,0.7936949118589743,f_mean_width_plausible,oof
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.0,10,0.9987481689453125,True,0.9987481689453125,,,,0.6666666666666666,0.22348484848484845,1.386695792138819,3.4762486686140606,0.9411558493589743,f_K_over_t,oof
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,61,50,True,0.4762369791666667,2.3042395931714608,2.56011598710223,50,0.9944323323567709,0.5699869791666666,2.7632949745730824,60,0.9955903727213542,True,0.9868997802734374,0.9930864664713541,0.9915047607421875,,0.4986979166666667,0.07235100751366119,0.8932472288120527,4.145087337907859,0.7917417868589743,f_mean_width_plausible,oof
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,35,24,True,0.5045572916666666,1.730405299398313,1.6598478227500237,24,0.9932209472656249,0.6627604166666666,1.9062891189862259,34,0.9947662760416667,True,0.9875680338541667,0.9932209472656249,,,0.4973958333333333,0.10628720238095238,1.0040338571783831,4.112862505709701,0.789463141025641,f_K_over_t,oof
A,tail_b8.0_mu1.0_c1.0_T50_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,7,5,True,0.21875,0.3095612222450398,0.42361147339938315,5,0.9234095865885416,0.2522786458333333,0.6493274138925605,7,0.9379390462239584,True,0.8070318603515625,0.8862076416015625,0.8323326416015625,,0.08333333333333333,0.0252046130952381,0.7965117555310567,1.901752487252976,0.5922475961538461,est_beta_b,none
