policy,reference,level,test,family,horizon,cell,env_id,cap,source_test,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_se,cluster_p,cluster_p_sign,cluster_boot_t_lo,cluster_boot_t_hi,cluster_pct_lo,cluster_pct_hi,cluster_min_env,cluster_max_env,cluster_degenerate,cluster_method,regret,regret_ref,k_final,k_final_deployed,k_final_ref,search_frac,search_frac_ref
phi_k16_notrunc,always_search,cell,C,C,50,mix_many_mediocre_rare_excellent_T50_cap18,mix_many_mediocre_rare_excellent,18,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.16937602631747722,0.16937602631747722,18.0,18.024,18.0,0.33333333333333326,0.33333333333333326
phi_k16_notrunc,always_search,pooled,A,all,all,,all,matched,,0.0008880378916752913,0.0005510047957190786,0.0012222518776612559,0.00017225085128916938,0.49934375,24,48000,8,-7.132043875513752e-05,0.00184739622210572,0.000405712801847573,0.06479022072373361,0.0078125,0.0002598632905174422,0.0026641093276880377,0.0002991753726625272,0.0017109928136584737,,,False,env_mean_t,0.11843906187566973,0.11755102398399442,36.511937499999995,38.217333333333336,38.208333333333336,0.3397354755033326,0.35630701144094007
phi_k16_notrunc,always_search,horizon,A,all,50,,all,matched,,0.00124584685220907,0.0005513695268491574,0.0019450518279343668,0.000354565774901725,0.498375,8,16000,8,-0.00013868318653004696,0.002630376890948187,0.000585517989932867,0.07090343170965013,0.125,0.0002549684471191496,0.0034214376293654584,0.00030338744471373504,0.002405288275811472,,,False,env_mean_t,0.1308730655071158,0.12962721865490676,22.6005,23.355999999999998,23.375,0.42917708333333326,0.4453125
phi_k16_notrunc,always_search,horizon,A,all,100,,all,matched,,0.0015687759325373916,0.0009316738738445568,0.0022137794146314263,0.00032479718397673314,0.49843750000000003,8,16000,8,5.861925353749372e-06,0.0031316899397210336,0.000660956600665362,0.04935204122069439,0.015625,0.00048349887910646466,0.005185075142505194,0.0005671271018218249,0.0029423820791766035,,,False,env_mean_t,0.11951857325123273,0.11794979731869534,35.2126875,37.588750000000005,37.5,0.3389049744897959,0.3622448979591837
phi_k16_notrunc,always_search,horizon,A,all,200,,all,matched,,-0.00015050910972058774,-0.0005379320595413446,0.0002311295472551136,0.00019424831802363705,0.50121875,8,16000,8,-0.0003995794741164764,9.856125467530089e-05,0.00010533189965725746,0.19609889378615092,0.125,-0.0007419956203412602,1.0561419296291531e-05,-0.0003679082356393337,-9.88967716693877e-07,,,False,env_mean_t,0.10492554686866062,0.1050760559783812,51.722625,53.70725,53.75,0.2511243686868687,0.26136363636363635
phi_k16_notrunc,always_search,pooled,C,all,all,,all,matched,,0.00032381959176725817,-0.0002616905846529536,0.0009386867821837465,0.0003070770199063844,0.5003333333333333,9,18000,3,,,,,,,,,,-0.0005115224048495293,0.0009354073206583659,True,range,0.11621600777573055,0.11589218818396331,33.57072222222222,35.30055555555556,35.333333333333336,0.292985045322843,0.3063872855539522
phi_k16_notrunc,always_search,horizon,C,all,50,,all,matched,,-0.00024266976366440454,-0.0012804560690497357,0.0008123872609188157,0.0005382147851696512,0.5016666666666666,3,6000,3,,,,,,,,,,-0.0007280092909932136,0.0,True,range,0.15420793430507182,0.15445060406873626,18.011166666666668,18.2,18.333333333333332,0.3335659722222222,0.34027777777777773
phi_k16_notrunc,always_search,horizon,C,all,100,,all,matched,,0.0011618549972772598,0.0001557033203542234,0.0022061292724062987,0.000520959761543149,0.4988333333333333,3,6000,3,,,,,,,,,,-0.0003023918271064758,0.001993874728679657,True,range,0.11634862945477169,0.11518677445749442,30.700333333333333,32.397333333333336,32.333333333333336,0.2928605442176872,0.30952380952380953
phi_k16_notrunc,always_search,horizon,C,all,200,,all,matched,,5.227354168891905e-05,-0.0010114011026918887,0.0010931672455122073,0.0005346094159077312,0.5005000000000001,3,6000,3,,,,,,,,,,-0.0005041660964488984,0.0008123472332954406,True,range,0.07809145956734816,0.07803918602565924,52.00066666666667,55.30433333333334,55.333333333333336,0.2525286195286195,0.2693602693602694
phi_k16_notrunc,uniform,cell,A,A,100,beta_good_common_T100_cap19,beta_good_common,19,capmatch,-8.296430110931397e-06,-0.0016556662686169148,0.0016797807328402994,0.0008554953966295271,0.5065000000000001,1,2000,1,,,,,,,,,,,,False,none,0.07195277681946755,0.07196107324957847,18.0735,19.176,19.0,0.16401530612244897,0.17346938775510207
phi_k16_notrunc,uniform,cell,A,A,200,beta_good_common_T200_cap39,beta_good_common,39,capmatch,0.0003308069407939911,-0.0011359258636832233,0.0018508157826960085,0.0007656501362068741,0.498,1,2000,1,,,,,,,,,,,,False,none,0.05417725589871407,0.053846448957920075,35.3705,38.727,39.0,0.16853787878787882,0.1868686868686869
phi_k16_notrunc,uniform,cell,A,A,50,beta_good_common_T50_cap18,beta_good_common,18,capmatch,-0.005122519835829735,-0.0077229349140077825,-0.0025602623458951717,0.0012919499290402283,0.5155000000000001,1,2000,1,,,,,,,,,,,,False,none,0.0937553585767746,0.09887787841260433,18.0,18.0,17.9825,0.33333333333333326,0.3329687499999999
phi_k16_notrunc,uniform,cell,A,A,100,beta_mostly_mediocre_T100_cap32,beta_mostly_mediocre,32,capmatch,-0.0009000241905450821,-0.0028872257415205236,0.001041175214201211,0.001005453474007934,0.5035000000000001,1,2000,1,,,,,,,,,,,,False,none,0.1423689107596874,0.14326893495023252,30.635,32.488,32.0,0.2921938775510205,0.3061224489795918
phi_k16_notrunc,uniform,cell,A,A,200,beta_mostly_mediocre_T200_cap56,beta_mostly_mediocre,56,capmatch,-0.0011365563869476319,-0.0033769362840801475,0.0011254769217222927,0.0011503804653042163,0.51025,1,2000,1,,,,,,,,,,,,False,none,0.13253262904286384,0.1336691854298115,52.415,55.955,56.0,0.254621212121212,0.2727272727272726
phi_k16_notrunc,uniform,cell,A,A,50,beta_mostly_mediocre_T50_cap18,beta_mostly_mediocre,18,capmatch,-0.0019174685925245284,-0.003980724323168397,0.00019520373716950395,0.001066460118533656,0.50525,1,2000,1,,,,,,,,,,,,False,none,0.145483855843544,0.14740132443606854,18.0,18.048,17.9865,0.33333333333333326,0.33305208333333325
phi_k16_notrunc,uniform,cell,A,A,100,beta_rare_excellent_T100_cap60,beta_rare_excellent,60,capmatch,-0.007635230674175546,-0.011341156746749766,-0.003911650120629931,0.0018958855834712712,0.51925,1,2000,1,,,,,,,,,,,,False,none,0.1726284114185255,0.18026364209270104,56.985,59.779,50.854,0.5610714285714287,0.49851020408163266
phi_k16_notrunc,uniform,cell,A,A,200,beta_rare_excellent_T200_cap64,beta_rare_excellent,64,A,0.00010102061554789543,-0.0004313145615160465,0.0005752828866243362,0.00025357489782236133,0.4995,1,2000,1,,,,,,,,,,,,False,none,0.17293234672769905,0.17283132611215116,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_notrunc,uniform,cell,A,A,50,beta_rare_excellent_T50_cap33,beta_rare_excellent,33,capmatch,-0.0022008521302341252,-0.006437016075185601,0.0019328805814933718,0.0021609984699755376,0.5055000000000001,1,2000,1,,,,,,,,,,,,False,none,0.16849038977516465,0.17069124190539878,32.175,33.12,26.056,0.6286458333333333,0.5011666666666666
phi_k16_notrunc,uniform,cell,A,A,100,beta_skewed_T100_cap53,beta_skewed,53,capmatch,-0.010956720659509301,-0.01543519261176698,-0.00653752879938111,0.002270007601801436,0.52225,1,2000,1,,,,,,,,,,,,False,none,0.1814762331210077,0.19243295378051697,49.977,52.826,49.9295,0.4895612244897958,0.4890765306122449
phi_k16_notrunc,uniform,cell,A,A,200,beta_skewed_T200_cap64,beta_skewed,64,A,-0.001034836009144783,-0.0019528404980897903,-0.0002001718197017911,0.0004453509788213075,0.502,1,2000,1,,,,,,,,,,,,False,none,0.15335274867713453,0.1543875846862793,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_notrunc,uniform,cell,A,A,50,beta_skewed_T50_cap30,beta_skewed,30,capmatch,-0.022617235052166507,-0.029117603467102158,-0.01616436754093738,0.0033440191700128763,0.53325,1,2000,1,,,,,,,,,,,,False,none,0.1857137574586086,0.2083309925107751,26.748,29.664,25.7905,0.5155833333333333,0.4956354166666666
phi_k16_notrunc,uniform,cell,A,B,100,tail_b0.5_mu1.0_c1.0_T100_cap20,tail_b0.5_mu1.0_c1.0,20,capmatch,-0.0005641916990280152,-0.0016383043855428695,0.0005415002316236495,0.0005604675719532318,0.511,1,2000,1,,,,,,,,,,,,False,none,0.018379117399454116,0.01894330909848213,18.258,20.064,20.0,0.1658979591836735,0.1836734693877551
phi_k16_notrunc,uniform,cell,A,B,200,tail_b0.5_mu1.0_c1.0_T200_cap38,tail_b0.5_mu1.0_c1.0,38,capmatch,-0.0005075162053108216,-0.0010984979636967183,8.031823039054854e-05,0.0003084308930266727,0.50525,1,2000,1,,,,,,,,,,,,False,none,0.010232808649539947,0.010740324854850769,34.904,37.935,38.0,0.16618181818181818,0.18181818181818182
phi_k16_notrunc,uniform,cell,A,B,50,tail_b0.5_mu1.0_c1.0_T50_cap18,tail_b0.5_mu1.0_c1.0,18,capmatch,-0.005143630936741829,-0.007262799908593297,-0.0030990789487957966,0.001046047973722346,0.51875,1,2000,1,,,,,,,,,,,,False,none,0.036064404517412184,0.04120803545415402,18.0,18.0,17.992,0.33333333333333326,0.3331666666666666
phi_k16_notrunc,uniform,cell,A,B,100,tail_b1.0_mu0.9_c2.0_T100_cap22,tail_b1.0_mu0.9_c2.0,22,capmatch,0.0013532954603433609,-0.0006947380840778341,0.0034079323310405017,0.0010453143890356733,0.49325,1,2000,1,,,,,,,,,,,,False,none,0.06465377067029476,0.0633004752099514,19.038,22.152,22.0,0.17385714285714285,0.20408163265306117
phi_k16_notrunc,uniform,cell,A,B,200,tail_b1.0_mu0.9_c2.0_T200_cap43,tail_b1.0_mu0.9_c2.0,43,capmatch,-0.0009661254584789276,-0.002428078824281692,0.0004718724057078361,0.000742984946120195,0.5085000000000001,1,2000,1,,,,,,,,,,,,False,none,0.04794285002350807,0.048908975481987,39.0935,43.374,43.0,0.1873409090909091,0.20707070707070716
phi_k16_notrunc,uniform,cell,A,B,50,tail_b1.0_mu0.9_c2.0_T50_cap18,tail_b1.0_mu0.9_c2.0,18,capmatch,-0.002529567211866379,-0.004600027460604906,-0.00041825244054198324,0.001060518847644408,0.5065,1,2000,1,,,,,,,,,,,,False,none,0.08671449080109596,0.08924405801296234,18.0,18.0,17.989,0.33333333333333326,0.33310416666666665
phi_k16_notrunc,uniform,cell,A,B,100,tail_b2.0_mu1.0_c1.0_T100_cap36,tail_b2.0_mu1.0_c1.0,36,capmatch,-0.0034340273588895796,-0.006022565116733312,-0.0008595488447695985,0.00131098697598973,0.512,1,2000,1,,,,,,,,,,,,False,none,0.11544922354072332,0.11888325089961291,34.147,36.184,35.999,0.32803061224489793,0.3469285714285715
phi_k16_notrunc,uniform,cell,A,B,200,tail_b2.0_mu1.0_c1.0_T200_cap62,tail_b2.0_mu1.0_c1.0,62,capmatch,-0.0019389471113681793,-0.0032847360156476497,-0.0005961613647639753,0.0006931613877060674,0.507,1,2000,1,,,,,,,,,,,,False,none,0.09169552597403527,0.09363447308540344,59.998,61.667,62.0,0.2929191919191919,0.30303030303030304
phi_k16_notrunc,uniform,cell,A,B,50,tail_b2.0_mu1.0_c1.0_T50_cap19,tail_b2.0_mu1.0_c1.0,19,capmatch,-0.001705001212656498,-0.005084733084775508,0.0017773868162184955,0.0017491119613304038,0.50475,1,2000,1,,,,,,,,,,,,False,none,0.15601542956382036,0.15772043077647685,18.081,19.296,18.9815,0.33502083333333327,0.35378125
phi_k16_notrunc,uniform,cell,A,B,100,tail_b8.0_mu1.0_c1.0_T100_cap58,tail_b8.0_mu1.0_c1.0,58,capmatch,-0.004458053938113153,-0.00797054100135574,-0.0010062583190156157,0.00176056654693346,0.5117499999999999,1,2000,1,,,,,,,,,,,,False,none,0.18924014228070155,0.1936981962188147,54.588,58.041,51.036,0.536612244897959,0.5003673469387755
phi_k16_notrunc,uniform,cell,A,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,A,2.1398261189460753e-05,-0.0003112489486113191,0.000326548960059881,0.00016050648537499227,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1765382099557901,0.17651681169460062,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_notrunc,uniform,cell,A,B,50,tail_b8.0_mu1.0_c1.0_T50_cap33,tail_b8.0_mu1.0_c1.0,33,capmatch,-0.008461204508785158,-0.013351756163092796,-0.0037450925122597266,0.002417982954065153,0.52025,1,2000,1,,,,,,,,,,,,False,none,0.17474683752050624,0.1832080420292914,31.8,32.72,25.885,0.6208333333333333,0.4976041666666667
phi_k16_notrunc,uniform,cell,C,C,100,mix_broad_low_narrow_high_T100_cap34,mix_broad_low_narrow_high,34,capmatch,-0.0007051623612642288,-0.00211707853861153,0.0007507808178663241,0.0007369208163034656,0.50125,1,2000,1,,,,,,,,,,,,False,none,0.06399358546733856,0.06469874782860278,33.264,34.104,33.9995,0.3190204081632654,0.3265255102040816
phi_k16_notrunc,uniform,cell,C,C,200,mix_broad_low_narrow_high_T200_cap58,mix_broad_low_narrow_high,58,capmatch,-0.0005281331539154052,-0.0015992920227348804,0.000543038673698902,0.0005498795564684874,0.50575,1,2000,1,,,,,,,,,,,,False,none,0.05276637037098408,0.053294503524899485,54.516,57.987,58.0,0.2652323232323232,0.2828282828282829
phi_k16_notrunc,uniform,cell,C,C,50,mix_broad_low_narrow_high_T50_cap19,mix_broad_low_narrow_high,19,capmatch,-0.00660574721544981,-0.010377970410138368,-0.0029374457836151124,0.0018901333496190913,0.5165000000000001,1,2000,1,,,,,,,,,,,,False,none,0.09732293212413788,0.10392867933958769,18.0335,18.536,18.977,0.33403125,0.3536875
phi_k16_notrunc,uniform,cell,C,C,100,mix_bulk_half_tiny_cluster_high_T100_cap32,mix_bulk_half_tiny_cluster_high,32,capmatch,-0.0012142967283725738,-0.004119115057215095,0.0016712501760572172,0.0014704953124746569,0.50525,1,2000,1,,,,,,,,,,,,False,none,0.13583760039508344,0.137051897123456,30.229,32.0,32.0,0.2880510204081633,0.3061224489795918
phi_k16_notrunc,uniform,cell,C,C,200,mix_bulk_half_tiny_cluster_high_T200_cap55,mix_bulk_half_tiny_cluster_high,55,capmatch,-0.000862773597240448,-0.0030253105733543625,0.0013230150487273916,0.0011175010637743338,0.50425,1,2000,1,,,,,,,,,,,,False,none,0.07933068752288819,0.08019346112012864,51.3215,54.665,55.0,0.24909848484848485,0.26767676767676774
phi_k16_notrunc,uniform,cell,C,C,50,mix_bulk_half_tiny_cluster_high_T50_cap18,mix_bulk_half_tiny_cluster_high,18,capmatch,-0.004657349050045013,-0.008053340804204345,-0.0013388309370726376,0.0016862671330176732,0.50675,1,2000,1,,,,,,,,,,,,False,none,0.1959248444736004,0.2005821935236454,18.0,18.04,17.991,0.33333333333333326,0.33314583333333325
phi_k16_notrunc,uniform,cell,C,C,100,mix_many_mediocre_rare_excellent_T100_cap31,mix_many_mediocre_rare_excellent,31,capmatch,-9.248173236846924e-05,-0.002682916588336229,0.0025812191165983673,0.00137511944289304,0.5025,1,2000,1,,,,,,,,,,,,False,none,0.14921470250189303,0.1493071842342615,28.608,31.088,31.0,0.2715102040816328,0.2959183673469389
phi_k16_notrunc,uniform,cell,C,C,200,mix_many_mediocre_rare_excellent_T200_cap53,mix_many_mediocre_rare_excellent,53,capmatch,-0.0005740736424922943,-0.0029289172630757093,0.0018050212193280453,0.0012144385329443414,0.5002500000000001,1,2000,1,,,,,,,,,,,,False,none,0.10217732080817223,0.10275139445066452,50.1645,53.261,53.0,0.24325505050505047,0.2575757575757577
phi_k16_notrunc,uniform,cell,C,C,50,mix_many_mediocre_rare_excellent_T50_cap18,mix_many_mediocre_rare_excellent,18,capmatch,-0.005931321889162063,-0.009248005545139312,-0.002734884016960864,0.0016652578045058997,0.51225,1,2000,1,,,,,,,,,,,,False,none,0.16937602631747722,0.1753073482066393,18.0,18.024,17.98,0.33333333333333326,0.33291666666666664
phi_k16_notrunc,uniform,pooled,A,all,all,,all,matched,,-0.003392978513523,-0.003977484755900422,-0.0028219338793361356,0.0002973455038543292,0.50915625,24,48000,8,-0.006300512403833944,-0.00048544462321205555,0.001229596578971252,0.028119307084305017,0.0078125,-0.011791759749210914,-0.0015303502046010993,-0.005912292052959553,-0.0016552657278875525,,,False,env_mean_t,0.11843906187566973,0.12183204038919272,36.511937499999995,38.217333333333336,36.6450625,0.3397354755033326,0.3322340770588538
phi_k16_notrunc,uniform,horizon,A,all,50,,all,matched,,-0.006212184935100595,-0.00752104550950171,-0.004925138272310778,0.0006736435909899928,0.51371875,8,16000,8,-0.012080727644785134,-0.00034364222541605465,0.002481807714579412,0.0408073860232241,0.0078125,-0.022918260347672782,-0.002405617034682593,-0.011365795567087479,-0.0027447657734155657,,,False,env_mean_t,0.1308730655071158,0.13708525044221642,22.6005,23.355999999999998,21.082875,0.42917708333333326,0.3975598958333333
phi_k16_notrunc,uniform,horizon,A,all,100,,all,matched,,-0.0033254061862535308,-0.00433550835577771,-0.002341974071822915,0.0005095730196184408,0.5099375,8,16000,8,-0.00685125848317986,0.00020044611067279857,0.0014910835387699991,0.060953379276227175,0.0546875,-0.008973407118515292,-0.0003550063339211361,-0.0062917365748726296,-0.0008330707882996649,,,False,env_mean_t,0.11951857325123273,0.12284397943748626,35.2126875,37.588750000000005,35.1023125,0.3389049744897959,0.33777869897959184
phi_k16_notrunc,uniform,horizon,A,all,200,,all,matched,,-0.0006413444192148745,-0.0010861730789300055,-0.00020104969545500358,0.00022623964881542474,0.5038125,8,16000,8,-0.0012844868165153077,1.7979780855588304e-06,0.0002719850297006892,0.05048861648016517,0.0625,-0.0013364511338595413,-1.9822078131095846e-05,-0.00115703597208485,-0.00015566116089466963,,,False,env_mean_t,0.10492554686866062,0.10556689128787548,51.722625,53.70725,53.75,0.2511243686868687,0.26136363636363635
phi_k16_notrunc,uniform,pooled,C,all,all,,all,matched,,-0.0023523710411455893,-0.0032542646945764617,-0.0014690746703495585,0.0004535760940541756,0.5060833333333333,9,18000,3,,,,,,,,,,-0.0026130142435431478,-0.002199292421340942,True,range,0.11621600777573055,0.11856837881687615,33.57072222222222,35.30055555555556,35.3275,0.292985045322843,0.3062663482901578
phi_k16_notrunc,uniform,horizon,C,all,50,,all,matched,,-0.005731472718218962,-0.00770488718058914,-0.0037457166371246174,0.0010101419095913243,0.5118333333333333,3,6000,3,,,,,,,,,,-0.00660574721544981,-0.004657349050045013,True,range,0.15420793430507182,0.1599394070232908,18.011166666666668,18.2,18.316000000000003,0.3335659722222222,0.3399166666666666
phi_k16_notrunc,uniform,horizon,C,all,100,,all,matched,,-0.0006706469406684239,-0.0020771364542345205,0.0007096399433910844,0.0007143185752875106,0.503,3,6000,3,,,,,,,,,,-0.0012142967283725738,-9.248173236846924e-05,True,range,0.11634862945477169,0.11701927639544012,30.700333333333333,32.397333333333336,32.33316666666666,0.2928605442176872,0.3095221088435374
phi_k16_notrunc,uniform,horizon,C,all,200,,all,matched,,-0.0006549934645493825,-0.0017803298547863957,0.0004788676121582584,0.0005790130978743662,0.5034166666666667,3,6000,3,,,,,,,,,,-0.000862773597240448,-0.0005281331539154052,True,range,0.07809145956734816,0.07874645303189755,52.00066666666667,55.30433333333334,55.333333333333336,0.2525286195286195,0.2693602693602694
p3_star,always_search,cell,A,A,100,beta_good_common_T100_cap36,beta_good_common,36,capmatch,0.0018304318934679032,0.0004831787548959255,0.0031585793402045966,0.0006929668155601159,0.49124999999999996,1,2000,1,,,,,,,,,,,,False,none,0.07847285179793835,0.07664241990447045,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,A,200,beta_good_common_T200_cap64,beta_good_common,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.05914923158288002,0.05914923158288002,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,A,50,beta_good_common_T50_cap21,beta_good_common,21,capmatch,0.0024065007865428927,0.0007520622372627268,0.004125278894603252,0.000855003248151032,0.497,1,2000,1,,,,,,,,,,,,False,none,0.09941027723252774,0.09700377644598485,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,A,A,100,beta_mostly_mediocre_T100_cap36,beta_mostly_mediocre,36,capmatch,0.0005338789820671082,-0.0006248838730156422,0.0017369581818580627,0.0006104523804335304,0.49875,1,2000,1,,,,,,,,,,,,False,none,0.14294020213186742,0.1424063231498003,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,A,200,beta_mostly_mediocre_T200_cap64,beta_mostly_mediocre,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.13266175171732902,0.13266175171732902,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,A,50,beta_mostly_mediocre_T50_cap21,beta_mostly_mediocre,21,capmatch,0.0009167632311582565,-0.00107550398260355,0.002949919545277953,0.0010365107767965392,0.49924999999999997,1,2000,1,,,,,,,,,,,,False,none,0.14751388467103244,0.14659712143987416,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,A,A,100,beta_rare_excellent_T100_cap36,beta_rare_excellent,36,capmatch,1.7667278647422792e-05,-0.0008979480232112106,0.0009346617931500075,0.0004586641109577014,0.50025,1,2000,1,,,,,,,,,,,,False,none,0.17503256465145386,0.17501489737280645,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,A,200,beta_rare_excellent_T200_cap64,beta_rare_excellent,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.17293234672769905,0.17293234672769905,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,A,50,beta_rare_excellent_T50_cap21,beta_rare_excellent,21,capmatch,0.0012887648879550398,0.00042903577678371225,0.0022124315806315276,0.00045072286879018766,0.4955,1,2000,1,,,,,,,,,,,,False,none,0.16601111454314377,0.16472234965518873,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,A,A,100,beta_skewed_T100_cap36,beta_skewed,36,capmatch,0.0018398902490735054,0.00021938208043575358,0.003489969651214777,0.0008322635740900799,0.49625,1,2000,1,,,,,,,,,,,,False,none,0.19267908568494022,0.19083919543586672,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,A,200,beta_skewed_T200_cap64,beta_skewed,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.15335274867713453,0.15335274867713453,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,A,50,beta_skewed_T50_cap21,beta_skewed,21,capmatch,0.0016814242750406265,-0.00010725871031172542,0.00355552552244626,0.0009427662866884782,0.49725,1,2000,1,,,,,,,,,,,,False,none,0.2055401486486662,0.2038587243736256,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,A,B,100,tail_b0.5_mu1.0_c1.0_T100_cap36,tail_b0.5_mu1.0_c1.0,36,capmatch,0.0018786949813365936,0.0010140105962753298,0.002800497432053089,0.00045411410629464614,0.486,1,2000,1,,,,,,,,,,,,False,none,0.02189837318658829,0.020019678205251693,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,B,200,tail_b0.5_mu1.0_c1.0_T200_cap64,tail_b0.5_mu1.0_c1.0,64,A,3.262138366699219e-05,2.853626757860189e-06,7.759824022650716e-05,1.9357561642568825e-05,0.4985,1,2000,1,,,,,,,,,,,,False,none,0.011104817867279054,0.011072196483612061,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,B,50,tail_b0.5_mu1.0_c1.0_T50_cap21,tail_b0.5_mu1.0_c1.0,21,capmatch,0.0020104661881923678,0.0007234629660844808,0.003350430018454789,0.0006739207905084249,0.495,1,2000,1,,,,,,,,,,,,False,none,0.03993429374694824,0.037923827558755875,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,A,B,100,tail_b1.0_mu0.9_c2.0_T100_cap36,tail_b1.0_mu0.9_c2.0,36,capmatch,0.00054405477643013,-0.000617348653078079,0.001720176839083433,0.0006041755312460546,0.49675,1,2000,1,,,,,,,,,,,,False,none,0.07046030895411969,0.06991625417768955,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,B,200,tail_b1.0_mu0.9_c2.0_T200_cap64,tail_b1.0_mu0.9_c2.0,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.05356174266338348,0.05356174266338348,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,B,50,tail_b1.0_mu0.9_c2.0_T50_cap21,tail_b1.0_mu0.9_c2.0,21,capmatch,0.0009806662201881408,-0.0006876846738159652,0.0026652964759618035,0.000868414303987789,0.49774999999999997,1,2000,1,,,,,,,,,,,,False,none,0.09267402705550194,0.09169336083531379,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,A,B,100,tail_b2.0_mu1.0_c1.0_T100_cap36,tail_b2.0_mu1.0_c1.0,36,capmatch,0.0010837616324424744,-0.00047038147933781144,0.0026746615558862685,0.0007949073357078844,0.499,1,2000,1,,,,,,,,,,,,False,none,0.11671330814808607,0.1156295465156436,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,B,200,tail_b2.0_mu1.0_c1.0_T200_cap64,tail_b2.0_mu1.0_c1.0,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.09076658624410629,0.09076658624410629,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,B,50,tail_b2.0_mu1.0_c1.0_T50_cap21,tail_b2.0_mu1.0_c1.0,21,capmatch,0.0011908580958843232,-0.0009918303001672025,0.0032969636514782897,0.0011159361256085918,0.49824999999999997,1,2000,1,,,,,,,,,,,,False,none,0.15052034214138985,0.14932948404550553,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,A,B,100,tail_b8.0_mu1.0_c1.0_T100_cap36,tail_b8.0_mu1.0_c1.0,36,capmatch,0.0012319634035229683,0.00027594319423660674,0.0022618381220847364,0.0005031103033069337,0.4965,1,2000,1,,,,,,,,,,,,False,none,0.18036958071310072,0.17913761730957775,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,A,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1765382099557901,0.1765382099557901,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,A,B,50,tail_b8.0_mu1.0_c1.0_T50_cap21,tail_b8.0_mu1.0_c1.0,21,capmatch,0.001335182586684823,0.0001286303946282717,0.00262895216923207,0.0006327375594738649,0.49625,1,2000,1,,,,,,,,,,,,False,none,0.18232198238163255,0.18098679979494772,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,C,C,100,mix_broad_low_narrow_high_T100_cap36,mix_broad_low_narrow_high,36,capmatch,0.0016456879079341888,0.00016717702597379694,0.0031945520054548976,0.0007750566237229586,0.4965,1,2000,1,,,,,,,,,,,,False,none,0.06498967113345862,0.06334398322552443,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
