level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,val,beta_mostly_mediocre,A,200,64,5037000,48,1,2000,0.13235954692959787,0.0020610871392331615,0.04755412176251411,0.08480542516708374,48.0,0.23232323232323226,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,56,1,2000,0.1321057274490595,0.0020735748133640206,0.04111744683980942,0.09098828060925007,56.0,0.2727272727272726,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,64,1,2000,0.136039856210351,0.0021137162023521345,0.035907698452472686,0.1001321577578783,64.0,0.31313131313131315,32,False
env,val,beta_mostly_mediocre,A,500,64,5040000,4,1,2000,0.21454143254458904,0.0019913810030364855,0.20927813890576363,0.005263293638825417,4.0,0.004016064257028113,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,6,1,2000,0.1878733910471201,0.0018845866602085048,0.18054597634077071,0.007327414706349373,6.0,0.008032128514056226,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,8,1,2000,0.17139112608134746,0.001827997706975966,0.16193839314579964,0.009452732935547829,8.0,0.01204819277108434,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,10,1,2000,0.1588022864460945,0.0017290135599164907,0.1480235657989979,0.010778720647096634,10.0,0.016064257028112452,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,12,1,2000,0.15187707856297494,0.0017032105516963318,0.13881403964757918,0.013063038915395737,12.0,0.02008032128514057,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,14,1,2000,0.1462052828669548,0.0016903697793218587,0.13035190044343473,0.01585338242352009,14.0,0.02409638554216868,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,16,1,2000,0.14002709175646305,0.001655402461354108,0.12290726456046104,0.017119827196002007,16.0,0.028112449799196793,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,18,1,2000,0.13589445428550243,0.0016111894939365838,0.11750213423371315,0.018392320051789285,18.0,0.032128514056224904,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,20,1,2000,0.13193914614617824,0.0016142647249579047,0.11207356652617455,0.0198655796200037,20.0,0.036144578313253004,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,24,1,2000,0.125589369982481,0.0015997626235123657,0.10279921713471413,0.022790152847766875,24.0,0.04417670682730924,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,28,1,2000,0.12276720383763313,0.0016380333212098563,0.09648552560806274,0.02628167822957039,28.0,0.05220883534136545,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,32,1,2000,0.1172829791456461,0.0016352501806273618,0.08976222634315491,0.027520752802491187,32.0,0.06024096385542166,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,36,1,2000,0.11570865534245968,0.001633912567380971,0.08470656430721282,0.03100209103524685,36.0,0.0682730923694779,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,40,1,2000,0.11497989697754384,0.0016461306656484558,0.08036888936161996,0.03461100761592388,40.0,0.07630522088353416,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,48,1,2000,0.11426332038640975,0.0016325493206393853,0.07311845257878304,0.041144867807626724,48.0,0.09236947791164661,56,False
env,val,beta_mostly_mediocre,A,500,64,5040000,56,1,2000,0.11024963270127773,0.0016159946363336882,0.0670186952650547,0.04323093743622303,56.0,0.10843373493975904,56,True
env,val,beta_mostly_mediocre,A,500,64,5040000,64,1,2000,0.11230794261395931,0.001663546944589978,0.061756365805864334,0.05055157680809498,64.0,0.12449799196787148,56,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,4,1,2000,0.22597610044479371,0.0019473088662522794,0.22331661799550057,0.0026594824492931365,4.0,0.0020040080160320635,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,6,1,2000,0.19664505077898503,0.001770727762109164,0.19272114862501621,0.003923902153968811,6.0,0.004008016032064127,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,8,1,2000,0.17882830598950386,0.0016736823600904517,0.1742719351053238,0.004556370884180069,8.0,0.006012024048096194,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,10,1,2000,0.1672229854464531,0.0016342987623879197,0.16156008669734,0.005662898749113083,10.0,0.008016032064128254,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,12,1,2000,0.1584039409458637,0.001572522240520721,0.15210667309165002,0.006297267854213715,12.0,0.01002004008016032,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,14,1,2000,0.15167340587079525,0.0015179683048983164,0.14468951979279518,0.006983886078000069,14.0,0.012024048096192388,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,16,1,2000,0.1456134688258171,0.0014815057846130604,0.13784761250019073,0.007765856325626373,16.0,0.014028056112224454,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,18,1,2000,0.14029455058276652,0.0014617413665542818,0.13236375761032104,0.007930792972445488,18.0,0.016032064128256508,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,20,1,2000,0.13621996204555034,0.001458930167640289,0.12712826028466226,0.0090917017608881,20.0,0.018036072144288578,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,24,1,2000,0.1281796067506075,0.0014313141720750518,0.11805218186974525,0.010127424880862237,24.0,0.02204408817635271,64,False
env,val,beta_mostly_mediocre,A,1000,64,5043000,28,1,2000,0.12321693423390388,0.00141379458452113,0.11171385192871094,0.011503082305192947,28.0,0.026052104208416835,64,False
