test,recommender,level,family,horizon,cell,env_id,cap,base_seed,hypothesis,pre_registered,label,policy,reference,status,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_degenerate,evaluated,ref_tuned,params_tuned,n_cells_excluded_untuned
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_guard,phi_k16,ok,0.0,0.0,0.0,0.0,0.5,8,16000,8,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_hgb,phi_k16,ok,-0.00021332255005836488,-0.00042519134299681124,-4.4916774697869716e-06,0.00010685662443282593,0.50384375,8,16000,8,-0.000679128311574459,6.884315609931946e-05,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_lucb,phi_k16,ok,0.00021569059044122696,6.087746260163841e-05,0.00037262978996750463,8.069425162798098e-05,0.49746875,8,16000,8,-0.00017630089819431304,0.0008133648782968521,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_noT1000,phi_k16,ok,-0.00034905904531478885,-0.0005680021181092343,-0.000131484719713626,0.0001110122823970431,0.50459375,8,16000,8,-0.0014465209431946276,0.00037572459876537324,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_noT200,phi_k16,ok,-0.000283588819205761,-0.0004896169342487153,-8.033480511926434e-05,0.00010577934500343189,0.503375,8,16000,8,-0.0012053867653012277,0.00034039981663227083,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_noambig,phi_k16,ok,-0.00034345354512333874,-0.0005620052896574635,-0.00012568075846957082,0.00011098771404076217,0.5043437500000001,8,16000,8,-0.001429968312382698,0.00037185579165816305,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_nopolicy,phi_k16,ok,-0.00034629484266042714,-0.0005650143095209613,-0.00012879099779183897,0.0001110107259062902,0.5044375000000001,8,16000,8,-0.0014366190284490585,0.00037572459876537324,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_notrunc,phi_k16,ok,-0.00035025450959801676,-0.0005690080866429525,-0.00013281552043054043,0.00011101560440710471,0.5045625,8,16000,8,-0.0014477164074778556,0.00037185579165816305,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_onpolicy_only,phi_k16,ok,0.002583280771970749,0.002205978588108337,0.0029735365164924588,0.0001951450673277478,0.47784375,8,16000,8,0.0005464180745184422,0.005320386242121458,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_onpolicy_union,phi_k16,ok,8.97182896733284e-06,-0.00010874933177262847,0.0001207681647457548,5.894445871012179e-05,0.5001249999999999,8,16000,8,-4.624985158443449e-07,1.89850889146328e-05,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_perstep,phi_k16,ok,0.00010487956553697586,-5.8748986862156014e-05,0.00027019375433354746,8.452479344604843e-05,0.49846875,8,16000,8,-0.0001184978149831295,0.0004333444163203239,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_quality,phi_k16,ok,0.00013225715979933738,-5.938675349170793e-06,0.0002760455629186253,7.255548927496265e-05,0.49806249999999996,8,16000,8,-0.0001187281832098961,0.0005030457638204098,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_tau05,phi_k16,ok,0.0,0.0,0.0,0.0,0.5,8,16000,8,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k16_weighted,phi_k16,ok,0.0005159492269158363,0.00027550251052161923,0.0007664009200425425,0.00012379814155627324,0.49365625,8,16000,8,-0.00017589495331048964,0.0014617904350161552,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_k4,phi_k16,ok,-0.0003504937328398228,-0.0005691935016329808,-0.00013295003511757387,0.00011101684564993846,0.50465625,8,16000,8,-0.0014440868236124517,0.00037185579165816305,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_reservoir_rule,phi_k16,ok,0.0005497594319749622,0.00010310173008747374,0.0009912425002426056,0.00022649875228346466,0.50253125,8,16000,8,-0.0009466623586195056,0.001901568869978654,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_sf_k16,phi_k16,ok,-0.00034427601099014285,-0.0005622414711922374,-0.0001270341735221337,0.00011099845995013398,0.504,8,16000,8,-0.0014384690038859844,0.00037185579165816305,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,phi_sf_k16_noT1000,phi_k16,ok,-2.3314576596021655e-05,-0.0001621697832689506,0.00011405633444958591,7.039526053675345e-05,0.500875,8,16000,8,-4.980584979057312e-05,5.583576858043672e-07,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,power_a0.25,phi_k16,ok,-0.00035025450959801676,-0.0005690080866429525,-0.00013281552043054043,0.00011101560440710471,0.5045625,8,16000,8,-0.0014438476003706456,0.00037185579165816305,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,power_a0.33,phi_k16,ok,-0.00035025450959801676,-0.0005690080866429525,-0.00013281552043054043,0.00011101560440710471,0.5045625,8,16000,8,-0.0014477164074778556,0.0003718557916581631,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,power_a0.5,phi_k16,ok,-0.00035025450959801676,-0.0005690080866429525,-0.00013281552043054043,0.00011101560440710471,0.5045625,8,16000,8,-0.0014447897225618362,0.00037572459876537324,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,power_a0.67,phi_k16,ok,-0.00035062852129340175,-0.0005694828634659644,-0.00013296464363747875,0.00011101493374529265,0.50459375,8,16000,8,-0.0014480904191732406,0.0003757245987653732,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,refine_after_init,phi_k16,ok,0.1012919066422619,0.09937241587904282,0.10314953460474499,0.0009539342149979116,0.22059374999999998,8,16000,8,0.053354043995786936,0.15525775709511946,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,rule_reservoir,phi_k16,ok,0.006363182811997831,0.005583274642661707,0.007146456825012137,0.00040147465911229656,0.4864375,8,16000,8,1.782168447972254e-06,0.015669513803184952,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,500,,,,,,False,exploratory,uniform,phi_k16,ok,-0.0003370418548583985,-0.0005633512182157573,-0.00011063132561730527,0.00011569748865769138,0.5054062500000001,8,16000,8,-0.0013633842227049173,0.0002994558780454097,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,always_search,cp0,ok,-0.03089805309055373,-0.03197744980861898,-0.029841430509623023,0.0005557532052745992,0.6309375,8,16000,8,-0.048944771106354895,-0.014216013673692943,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,fixed_K16,cp0,ok,0.03564731745095924,0.03449885056761559,0.03680274381331401,0.0005828146391603804,0.3491875,8,16000,8,0.01865397252701223,0.05346369026043685,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,p3_star,cp0,ok,-0.030897340535651893,-0.03197630368813407,-0.029840631544357166,0.000555758329056068,0.63115625,8,16000,8,-0.04920383178039919,-0.014344583895057439,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k1,cp0,ok,-0.03089805309055373,-0.03197744980861898,-0.029841430509623023,0.0005557532052745992,0.6309375,8,16000,8,-0.04889105607650708,-0.014109521158970892,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_all71,cp0,ok,-0.030897140215616674,-0.031976860876602585,-0.029839858591367376,0.0005557534433506353,0.63075,8,16000,8,-0.048950460886582725,-0.014373992918897432,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_clock,cp0,ok,-0.03089805309055373,-0.03197744980861898,-0.029841430509623023,0.0005557532052745992,0.6309375,8,16000,8,-0.048900454848888324,-0.014320970274507999,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_cs,cp0,ok,-0.030898082129191606,-0.03197723674820736,-0.029841654388292227,0.0005557534924941819,0.6309375,8,16000,8,-0.049498037515860044,-0.01425192221533507,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_famA_only,cp0,ok,-0.030893100596498697,-0.03197414049755025,-0.02983677527954569,0.000555731807378749,0.6298125,8,16000,8,-0.0492053102159407,-0.014155687847547246,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_famB_only,cp0,ok,-0.03089814297435805,-0.031977290843133235,-0.02984164916233567,0.000555753435327283,0.6308750000000001,8,16000,8,-0.04906129756337031,-0.014239216320682316,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_guard,cp0,ok,-0.030898082129191606,-0.03197723674820736,-0.029841654388292227,0.0005557534924941819,0.6309375,8,16000,8,-0.049273878829088055,-0.014057257875800134,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_hgb,cp0,ok,-0.03090112520707771,-0.03198076423686871,-0.029843998065189226,0.000555745139448397,0.6308750000000001,8,16000,8,-0.04922255979990586,-0.014642389614321296,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_lucb,cp0,ok,-0.030898009191732852,-0.0319778673867404,-0.02984103403869085,0.0005557529914054909,0.63046875,8,16000,8,-0.049273878829088055,-0.014092918566428123,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_noT1000,cp0,ok,-0.03089805309055373,-0.03197744980861898,-0.029841430509623023,0.0005557532052745992,0.6309375,8,16000,8,-0.04906120767956599,-0.014502081975340845,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_noT200,cp0,ok,-0.030898296027909965,-0.03197769247854012,-0.029841897979713393,0.0005557531871103826,0.63090625,8,16000,8,-0.0492294203271158,-0.014239239236793953,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_noambig,cp0,ok,-0.03089805309055373,-0.03197744980861898,-0.029841430509623023,0.0005557532052745992,0.6309375,8,16000,8,-0.04904353990260278,-0.014296322640031577,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_nopolicy,cp0,ok,-0.030898328344803303,-0.03197771842351358,-0.02984158291874337,0.0005557531024011241,0.631,8,16000,8,-0.04895416987873613,-0.014124507752014329,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_notrunc,cp0,ok,-0.03089805309055373,-0.03197744980861898,-0.029841430509623023,0.0005557532052745992,0.6309375,8,16000,8,-0.04922002155473455,-0.014762243871111424,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_onpolicy_only,cp0,ok,-0.0014707834904547808,-0.0029630353325046594,4.836551961488987e-05,0.0007722531855564276,0.49984375,8,16000,8,-0.03436778282886371,0.030183167995652183,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_onpolicy_union,cp0,ok,-0.03089687722129747,-0.03197614915188751,-0.029840960995352363,0.0005557529992907262,0.6304062500000001,8,16000,8,-0.04896101753088877,-0.014079981638235041,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_perstep,cp0,ok,-0.030898608706425877,-0.031978414522018286,-0.029842182954598683,0.0005557531860116722,0.63125,8,16000,8,-0.04906176329543814,-0.014344805051200098,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_quality,cp0,ok,-0.030897140215616674,-0.031976860876602585,-0.029839858591367376,0.0005557534433506353,0.63075,8,16000,8,-0.04911545238401739,-0.014235198899463284,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_tau05,cp0,ok,-0.030898082129191606,-0.03197723674820736,-0.029841654388292227,0.0005557534924941819,0.6309375,8,16000,8,-0.04959546060621505,-0.014343900502193719,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_weighted,cp0,ok,-0.030902794584166258,-0.03197986700652109,-0.02984755471770768,0.0005557460595895428,0.63059375,8,16000,8,-0.04911456971182487,-0.01422692795470357,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k4,cp0,ok,-0.03089870990021154,-0.031978566648103876,-0.02984171142343257,0.0005557533018305882,0.63096875,8,16000,8,-0.048944771106354895,-0.014345783815253525,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_reservoir_rule,cp0,ok,-0.03089702435163781,-0.03197562078203191,-0.029840413712736335,0.0005557524780698066,0.63065625,8,16000,8,-0.04920493300212547,-0.01442123494632543,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_sf_k16,cp0,ok,-0.03089770768908784,-0.03197721401920717,-0.029840698986299687,0.00055575249656443,0.63053125,8,16000,8,-0.0490070050037466,-0.014295459041744474,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_sf_k16_noT1000,cp0,ok,-0.0308852293821983,-0.031965890443461834,-0.02983133694760909,0.0005556762509961903,0.630625,8,16000,8,-0.04889651546815876,-0.01422619469234487,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.25,cp0,ok,-0.030897340535651893,-0.03197630368813407,-0.029840631544357166,0.000555758329056068,0.63115625,8,16000,8,-0.049273878829088055,-0.01447672085398808,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.33,cp0,ok,-0.030894627473782747,-0.03197355748052359,-0.029838067478340235,0.0005557593273397188,0.6304375,8,16000,8,-0.049273479101713744,-0.01428546092659235,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.5,cp0,ok,-0.03089805309055373,-0.03197744980861898,-0.029841430509623023,0.0005557532052745992,0.6309375,8,16000,8,-0.04899877062521409,-0.01440118902634131,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.67,cp0,ok,-0.030894642158877102,-0.03197007232665783,-0.02983224917879852,0.000555650621838265,0.63034375,8,16000,8,-0.048930089590605345,-0.013846424014971126,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,refine_after_init,cp0,ok,0.08503562822542154,0.0834416346042417,0.08666724137146957,0.0008188607140901541,0.20440625,8,16000,8,0.05112911751214415,0.12313707233010791,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,rule_reservoir,cp0,ok,-0.028575275951530785,-0.02962642186867015,-0.027538254033061094,0.0005360388495711451,0.6251875,8,16000,8,-0.044349883533082904,-0.013388936580158772,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,uniform,cp0,ok,-0.03092567767901346,-0.03200346349258325,-0.029864957237805356,0.0005556621128528766,0.6305,8,16000,8,-0.04921487352577969,-0.014350659668911248,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,always_search,p3_star,ok,-7.125549018383025e-07,-4.358297243811648e-06,2.186409767546138e-06,1.6962450235379584e-06,0.49990625,8,16000,8,-4.111357033252716e-06,1.973692327737808e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,cp0,p3_star,ok,0.030897340535651893,0.029840631544357166,0.03197630368813407,0.000555758329056068,0.36884375,8,16000,8,0.014319599822163583,0.049277999919676164,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,fixed_K16,p3_star,ok,0.06654465798661113,0.06510533423279412,0.06798383027198725,0.0007296906412237325,0.25575,8,16000,8,0.033729851693846284,0.1018482683962211,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k1,p3_star,ok,-7.125549018383025e-07,-4.358297243811648e-06,2.186409767546138e-06,1.6962450235379584e-06,0.49990625,8,16000,8,-4.111357033252716e-06,1.973692327737808e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_all71,p3_star,ok,2.003200352191926e-07,-3.6548504844802193e-06,3.4231323240874187e-06,1.8139308244929233e-06,0.4998125,8,16000,8,-4.111357033252716e-06,4.7123171389102935e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_clock,p3_star,ok,-7.125549018383025e-07,-4.358297243811648e-06,2.186409767546138e-06,1.6962450235379584e-06,0.49990625,8,16000,8,-4.111357033252716e-06,1.973692327737808e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_cs,p3_star,ok,-7.415935397148132e-07,-4.563140228697191e-06,2.405052742915358e-06,1.7793685033353463e-06,0.49987499999999996,8,16000,8,-4.111357033252716e-06,1.8865764141082763e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_famA_only,p3_star,ok,4.239939153194428e-06,-1.3324882570486794e-05,2.2062499817820927e-05,8.990926627757928e-06,0.49915624999999997,8,16000,8,-3.406230360269546e-06,1.542092114686966e-05,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_famB_only,p3_star,ok,-8.024387061595916e-07,-4.6689520502241055e-06,2.4076393174254916e-06,1.8118414233369209e-06,0.49987499999999996,8,16000,8,-4.111357033252716e-06,1.7040409147739409e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_guard,p3_star,ok,-7.415935397148132e-07,-4.563140228697191e-06,2.405052742915358e-06,1.7793685033353463e-06,0.49987499999999996,8,16000,8,-4.111357033252716e-06,1.8865764141082763e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_hgb,p3_star,ok,-3.784671425819397e-06,-9.283211696242688e-06,6.074928492694186e-07,2.535460544905868e-06,0.49996874999999996,8,16000,8,-9.063821285963058e-06,2.48052179813385e-07,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_lucb,p3_star,ok,-6.686560809612274e-07,-4.876676209164543e-06,2.8881178934625485e-06,1.9800149756003442e-06,0.499625,8,16000,8,-4.111357033252716e-06,2.105388790369034e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_noT1000,p3_star,ok,-7.125549018383025e-07,-4.358297243811648e-06,2.186409767546138e-06,1.6962450235379584e-06,0.49990625,8,16000,8,-4.111357033252716e-06,1.973692327737808e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_noT200,p3_star,ok,-9.554922580718994e-07,-4.589203669524975e-06,1.889860018877698e-06,1.6751540071195659e-06,0.49987499999999996,8,16000,8,-4.111357033252716e-06,1.2448802590370179e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_noambig,p3_star,ok,-7.125549018383025e-07,-4.358297243811648e-06,2.186409767546138e-06,1.6962450235379584e-06,0.49990625,8,16000,8,-4.111357033252716e-06,1.973692327737808e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_nopolicy,p3_star,ok,-9.878091514110566e-07,-4.6775434697110525e-06,1.9560944224394903e-06,1.7184857466507628e-06,0.4999375,8,16000,8,-4.111357033252716e-06,1.1479295790195464e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_notrunc,p3_star,ok,-7.125549018383025e-07,-4.358297243811648e-06,2.186409767546138e-06,1.6962450235379584e-06,0.49990625,8,16000,8,-4.111357033252716e-06,1.973692327737808e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_onpolicy_only,p3_star,ok,0.029426557045197116,0.02827755171310855,0.030576353920332623,0.0005858292411618593,0.38556250000000003,8,16000,8,0.01305050064238604,0.04651306899320916,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_onpolicy_union,p3_star,ok,4.6331435441970827e-07,-3.642871911324618e-06,3.928228341010252e-06,1.943268725327577e-06,0.49959374999999995,8,16000,8,-4.111357033252716e-06,5.5013000965118405e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_perstep,p3_star,ok,-1.2681707739830016e-06,-4.934167074566175e-06,1.6608188872169188e-06,1.6980241293543089e-06,0.5,8,16000,8,-4.111357033252716e-06,3.068447113037109e-07,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_quality,p3_star,ok,2.003200352191926e-07,-3.6548504844802193e-06,3.4231323240874187e-06,1.8139308244929233e-06,0.4998125,8,16000,8,-4.111357033252716e-06,4.7123171389102935e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_tau05,p3_star,ok,-7.415935397148132e-07,-4.563140228697191e-06,2.405052742915358e-06,1.7793685033353463e-06,0.49987499999999996,8,16000,8,-4.111357033252716e-06,1.8865764141082763e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_weighted,p3_star,ok,-5.45404851436615e-06,-2.0663997827696783e-05,1.0018141944101443e-05,7.773178233308815e-06,0.49990624999999994,8,16000,8,-1.9888814538717268e-05,4.897121340036392e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k4,p3_star,ok,-1.3693645596504212e-06,-5.243227691309471e-06,1.6994519597801623e-06,1.762260976958134e-06,0.49996874999999996,8,16000,8,-4.111357033252716e-06,3.2633543014526363e-09,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_reservoir_rule,p3_star,ok,3.1618401408195496e-07,-4.393661988189023e-06,4.526374766555818e-06,2.2476616240502043e-06,0.49953125,8,16000,8,-4.111357033252716e-06,5.059909075498581e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_sf_k16,p3_star,ok,-3.671534359455107e-07,-4.883663871169117e-06,3.6496278482900368e-06,2.1874780250547006e-06,0.4995,8,16000,8,-4.111357033252716e-06,3.0098967254161838e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_sf_k16_noT1000,p3_star,ok,1.2111153453588486e-05,-1.4533071595224083e-05,3.963226353675963e-05,1.3797893416602982e-05,0.5001249999999999,8,16000,8,-2.740904688835144e-06,3.236841037869453e-05,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.25,p3_star,ok,0.0,0.0,0.0,0.0,0.5,8,16000,8,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.33,p3_star,ok,2.71306186914444e-06,-1.2252088303910105e-06,6.85782412759294e-06,2.0497862607103663e-06,0.49949999999999994,8,16000,8,1.332424581050873e-07,6.424035876989364e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.5,p3_star,ok,-7.125549018383025e-07,-4.358297243811648e-06,2.186409767546138e-06,1.6962450235379584e-06,0.49990625,8,16000,8,-4.111357033252716e-06,1.973692327737808e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,power_a0.67,p3_star,ok,2.6983767747879017e-06,-4.0288303330271434e-05,4.527350650391781e-05,2.204204965268642e-05,0.49853125,8,16000,8,-6.131754070520401e-05,5.55214690044522e-05,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,refine_after_init,p3_star,ok,0.11593296876107342,0.1142268228228204,0.11768830305081793,0.0008886189148928931,0.1521875,8,16000,8,0.06489726612541709,0.17023664197296598,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,rule_reservoir,p3_star,ok,0.002322064584121108,0.00199664835270994,0.002657094085722633,0.00016714391441022134,0.49059375,8,16000,8,0.00034451256506145,0.005125778084620833,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,uniform,p3_star,ok,-2.8337143361568452e-05,-5.6991167602404845e-05,-3.2313714115161953e-06,1.3742967748664289e-05,0.49949999999999994,8,16000,8,-6.472665816545487e-05,-6.262660026550296e-07,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,always_search,phi_k16,ok,2.903863787651062e-08,-1.6241336624034373e-06,1.7833284374546558e-06,8.693401519221985e-07,0.5000312499999999,8,16000,8,0.0,8.711591362953185e-08,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,cp0,phi_k16,ok,0.030898082129191606,0.029841654388292227,0.03197723674820736,0.0005557534924941819,0.36906249999999996,8,16000,8,0.014396411344688397,0.04900737944385036,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,fixed_K16,phi_k16,ok,0.06654539958015085,0.06510764513077447,0.06798669758281903,0.0007297426457608344,0.2558125,8,16000,8,0.03284071581996978,0.10269118029531092,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,p3_star,phi_k16,ok,7.415935397148132e-07,-2.4050527429153584e-06,4.5631402286971905e-06,1.7793685033353463e-06,0.5001249999999999,8,16000,8,-1.8865764141082763e-06,4.111357033252716e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k1,phi_k16,ok,2.903863787651062e-08,-1.6241336624034373e-06,1.7833284374546558e-06,8.693401519221985e-07,0.5000312499999999,8,16000,8,0.0,8.711591362953185e-08,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_all71,phi_k16,ok,9.419135749340057e-07,-3.527008111348095e-07,2.4633370230731086e-06,7.107390126894776e-07,0.49993750000000003,8,16000,8,0.0,2.825740724802017e-06,False,True,True,True,0
A,posterior_mean_shrunk,horizon,all,1000,,,,,,False,exploratory,phi_k16_clock,phi_k16,ok,2.903863787651062e-08,-1.6241336624034373e-06,1.7833284374546558e-06,8.693401519221985e-07,0.5000312499999999,8,16000,8,0.0,8.711591362953185e-08,False,True,True,True,0
