test,cell,env_id,family,horizon,cap,policy,group,n,cap_hit_frac,n_demoted_mean,n_demoted_max,frac_episodes_demoted,k_final_mean,search_frac_mean,t_cap_hit_q00,t_cap_hit_q25,t_cap_hit_q50,t_cap_hit_q75,t_cap_hit_q100,t_cap_hit_frac_of_T_median,n_decisions,n_search_decided,frac_decisions_search,n_committed_steps,n_guard_vetoes,n_cap_demoted_counter
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_famA_only,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_famB_only,learned,2000,0.0,0.0,0.0,0.0,18.04,0.3341666666666666,,,,,,,6000.0,2005.0,0.33416666666666667,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_guard,learned,2000,0.0,0.0,0.0,0.0,17.0,0.3125,,,,,,,6000.0,2001.0,0.3335,90000.0,2016.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_hgb,learned,2000,0.0,0.0,0.0,0.0,21.216,0.40033333333333326,,,,,,,6000.0,2402.0,0.4003333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_lucb,learned,2000,0.0,0.0,0.0,0.0,18.04,0.3341666666666666,,,,,,,6000.0,2005.0,0.33416666666666667,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_noT1000,learned,2000,0.0,0.0,0.0,0.0,19.304,0.36049999999999993,,,,,,,6000.0,2163.0,0.3605,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_noT200,learned,2000,0.0,0.0,0.0,0.0,18.048,0.33433333333333326,,,,,,,6000.0,2006.0,0.3343333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_noambig,learned,2000,0.0,0.0,0.0,0.0,18.624,0.34633333333333327,,,,,,,6000.0,2078.0,0.3463333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_nopolicy,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_notrunc,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_onpolicy_only,learned,2000,0.0,0.0,0.0,0.0,18.224,0.3379999999999999,,,,,,,6000.0,2028.0,0.338,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_onpolicy_union,learned,2000,0.0,0.0,0.0,0.0,18.04,0.3341666666666666,,,,,,,6000.0,2005.0,0.33416666666666667,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_perstep,learned,2000,0.0,0.0,0.0,0.0,9.5225,0.15671875,,,,,,,96000.0,15045.0,0.15671875,0.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_quality,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_tau05,learned,2000,0.0,0.0,0.0,0.0,18.032,0.33399999999999996,,,,,,,6000.0,2004.0,0.334,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k16_weighted,learned,2000,0.0,0.0,0.0,0.0,18.432,0.34233333333333327,,,,,,,6000.0,2054.0,0.3423333333333333,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_k4,learned,2000,0.0,0.0,0.0,0.0,15.422,0.279625,,,,,,,24000.0,6711.0,0.279625,72000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_reservoir_rule,learned,2000,0.0,0.0,0.0,0.0,33.448,0.6551666666666666,,,,,,,6000.0,3931.0,0.6551666666666667,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_sf_k16,learned,2000,0.0,0.0,0.0,0.0,18.248,0.3384999999999999,,,,,,,6000.0,2031.0,0.3385,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,phi_sf_k16_noT1000,learned,2000,0.0,0.0,0.0,0.0,18.032,0.33399999999999996,,,,,,,6000.0,2004.0,0.334,90000.0,0.0,0.0
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,power_a0.25,baseline,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,power_a0.33,baseline,2000,0.0,,,,23.0,0.4375,,,,,,,,,,,,
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,power_a0.5,baseline,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,power_a0.67,baseline,2000,0.0,,,,25.0,0.4791666666666668,,,,,,,,,,,,
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.125,,,,,,,,,,,,
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,rule_reservoir,rule,2000,0.0,0.0,0.0,0.0,37.4965,0.7395104166666666,,,,,,,,,,,,
A,tail_b1.0_mu0.9_c2.0_T50_cap64,tail_b1.0_mu0.9_c2.0,B,50,64,uniform,baseline,2000,0.0,,,,25.9455,0.4988645833333334,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,always_search,baseline,2000,1.0,,,,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,cp0,reference,2000,0.0,,,,28.9995,0.02705360721442885,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.014028056112224454,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,p3_star,reference,2000,1.0,,,,64.0,0.062124248496993974,272.0,272.0,272.0,272.0,272.0,0.272,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k1,learned,2000,1.0,936.0,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,1996000.0,1996000.0,1.0,0.0,0.0,1872000.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16,learned,2000,1.0,916.657,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,80.0,80.0,80.0,0.08,126000.0,123404.0,0.9793968253968254,1870000.0,0.0,1833314.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_all71,learned,2000,1.0,806.992,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,80.0,80.0,0.064,126000.0,108954.0,0.8647142857142858,1870000.0,0.0,1613984.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_clock,learned,2000,1.0,936.0,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,126000.0,1.0,1870000.0,0.0,1872000.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_cs,learned,2000,1.0,917.835,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,80.0,80.0,80.0,0.08,126000.0,123575.0,0.9807539682539682,1870000.0,0.0,1835670.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_famA_only,learned,2000,1.0,786.732,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,208.0,0.08,126000.0,106964.0,0.848920634920635,1870000.0,0.0,1573464.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_famB_only,learned,2000,1.0,908.828,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,80.0,80.0,96.0,0.08,126000.0,122311.0,0.9707222222222223,1870000.0,0.0,1817656.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_guard,learned,2000,1.0,795.488,807.0,1.0,64.0,0.062124248496993974,64.0,64.0,80.0,80.0,80.0,0.08,126000.0,123404.0,0.9793968253968254,1870000.0,242338.0,1590976.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_hgb,learned,2000,1.0,774.819,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,105643.0,0.8384365079365079,1870000.0,0.0,1549638.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_lucb,learned,2000,1.0,915.223,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,96.0,0.08,126000.0,123391.0,0.9792936507936508,1870000.0,0.0,1830446.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_noT1000,learned,2000,1.0,934.158,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,125676.0,0.9974285714285714,1870000.0,0.0,1868316.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_noT200,learned,2000,1.0,911.898,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,80.0,0.064,126000.0,122636.0,0.9733015873015873,1870000.0,0.0,1823796.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_noambig,learned,2000,1.0,935.743,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,125956.0,0.9996507936507937,1870000.0,0.0,1871486.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_nopolicy,learned,2000,1.0,935.335,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,125910.0,0.9992857142857143,1870000.0,0.0,1870670.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_notrunc,learned,2000,1.0,935.741,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,125962.0,0.9996984126984128,1870000.0,0.0,1871482.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_onpolicy_only,learned,2000,0.9035,375.65,920.0,0.9035,58.835,0.05694889779559117,64.0,64.0,64.0,64.0,992.0,0.064,126000.0,54955.0,0.4361507936507937,1870000.0,0.0,751300.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_onpolicy_union,learned,2000,1.0,922.319,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,80.0,96.0,0.064,126000.0,124158.0,0.9853809523809524,1870000.0,0.0,1844638.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_perstep,learned,2000,1.0,923.342,936.0,1.0,64.0,0.062124248496993974,64.0,65.0,65.0,66.0,74.0,0.065,1996000.0,1970684.0,0.9873166332665331,0.0,0.0,1846684.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_quality,learned,2000,1.0,896.708,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,80.0,80.0,0.064,126000.0,120751.0,0.9583412698412699,1870000.0,0.0,1793416.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_tau05,learned,2000,1.0,916.657,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,80.0,80.0,80.0,0.08,126000.0,123404.0,0.9793968253968254,1870000.0,0.0,1833314.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k16_weighted,learned,2000,1.0,876.856,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,96.0,144.0,0.08,126000.0,118462.0,0.9401746031746032,1870000.0,0.0,1753712.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_k4,learned,2000,1.0,934.578,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,68.0,76.0,0.064,500000.0,499289.0,0.998578,1496000.0,0.0,1869156.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_reservoir_rule,learned,2000,1.0,798.687,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,107624.0,0.8541587301587301,1870000.0,0.0,1597374.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_sf_k16,learned,2000,1.0,920.848,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,80.0,0.08,126000.0,124106.0,0.9849682539682539,1870000.0,0.0,1841696.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,phi_sf_k16_noT1000,learned,2000,1.0,853.399,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,96.0,112.0,160.0,0.096,126000.0,115163.0,0.9139920634920635,1870000.0,0.0,1706798.0
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,power_a0.25,baseline,2000,1.0,,,,64.0,0.062124248496993974,272.0,272.0,272.0,272.0,272.0,0.272,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,power_a0.33,baseline,2000,1.0,,,,64.0,0.062124248496993974,393.0,393.0,393.0,393.0,393.0,0.393,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,power_a0.5,baseline,2000,1.0,,,,64.0,0.062124248496993974,87.0,87.0,87.0,87.0,87.0,0.087,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.062124248496993974,480.0,480.0,480.0,480.0,480.0,0.48,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.006012024048096194,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,rule_reservoir,rule,2000,0.986,56.458,726.0,0.986,63.5115,0.06163476953907814,64.0,64.0,64.0,64.0,421.0,0.064,,,,,,
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,tail_b2.0_mu1.0_c1.0,B,1000,64,uniform,baseline,2000,1.0,,,,64.0,0.062124248496993974,96.0,119.0,126.0,134.0,171.0,0.126,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,always_search,baseline,2000,1.0,,,,64.0,0.6326530612244898,64.0,64.0,64.0,64.0,64.0,0.64,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,cp0,reference,2000,0.0,,,,8.9995,0.07142346938775508,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.1428571428571428,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,p3_star,reference,2000,0.0,,,,36.0,0.34693877551020413,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k1,learned,2000,0.0455,0.1575,20.0,0.036,47.5165,0.46445408163265306,73.0,88.5,92.0,96.0,100.0,0.92,196000.0,91348.0,0.4660612244897959,0.0,0.0,315.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16,learned,2000,0.001,0.002,2.0,0.001,33.444,0.3208571428571429,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,3936.0,0.28114285714285714,182000.0,0.0,4.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_all71,learned,2000,0.002,0.004,2.0,0.002,36.499,0.352030612244898,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,4326.0,0.309,182000.0,0.0,8.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_clock,learned,2000,0.0,0.0,0.0,0.0,34.0,0.32653061224489793,,,,,,,14000.0,4000.0,0.2857142857142857,182000.0,0.0,0.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_cs,learned,2000,0.001,0.002,2.0,0.001,33.396,0.32036734693877555,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,3930.0,0.2807142857142857,182000.0,0.0,4.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_famA_only,learned,2000,0.0,0.0,0.0,0.0,26.712,0.25216326530612243,,,,,,,14000.0,3089.0,0.22064285714285714,182000.0,0.0,0.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_famB_only,learned,2000,0.0025,0.005,2.0,0.0025,33.511,0.3215408163265306,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,3971.0,0.28364285714285714,182000.0,0.0,10.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_guard,learned,2000,0.0,0.0,0.0,0.0,25.82,0.24306122448979597,,,,,,,14000.0,4891.0,0.34935714285714287,182000.0,29202.0,0.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_hgb,learned,2000,0.1695,0.728,20.0,0.1695,49.659,0.48631632653061235,80.0,96.0,96.0,96.0,96.0,0.96,14000.0,7710.0,0.5507142857142857,182000.0,0.0,1456.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_lucb,learned,2000,0.0035,0.007,2.0,0.0035,33.466,0.3210816326530612,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,3956.0,0.2825714285714286,182000.0,0.0,14.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_noT1000,learned,2000,0.288,1.907,20.0,0.288,48.472,0.47420408163265315,80.0,80.0,96.0,96.0,96.0,0.96,14000.0,6743.0,0.48164285714285715,182000.0,0.0,3814.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_noT200,learned,2000,0.0245,0.064,18.0,0.0245,38.636,0.37383673469387757,80.0,96.0,96.0,96.0,96.0,0.96,14000.0,4689.0,0.3349285714285714,182000.0,0.0,128.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_noambig,learned,2000,0.25,1.323,20.0,0.25,47.919,0.468561224489796,80.0,80.0,96.0,96.0,96.0,0.96,14000.0,6208.0,0.44342857142857145,182000.0,0.0,2646.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_nopolicy,learned,2000,0.0,0.0,0.0,0.0,32.437,0.31058163265306127,,,,,,,14000.0,3809.0,0.2720714285714286,182000.0,0.0,0.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_notrunc,learned,2000,0.0,0.0,0.0,0.0,36.184,0.3488163265306123,,,,,,,14000.0,4273.0,0.3052142857142857,182000.0,0.0,0.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_onpolicy_only,learned,2000,0.225,0.656,36.0,0.225,51.555,0.5056632653061224,64.0,80.0,96.0,96.0,96.0,0.96,14000.0,6853.0,0.4895,182000.0,0.0,1312.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_onpolicy_union,learned,2000,0.0245,0.061,18.0,0.0245,36.737,0.35445918367346946,80.0,96.0,96.0,96.0,96.0,0.96,14000.0,4376.0,0.31257142857142856,182000.0,0.0,122.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_perstep,learned,2000,0.0035,0.0155,12.0,0.002,30.2465,0.2882295918367347,79.0,87.0,88.0,88.5,91.0,0.88,196000.0,56524.0,0.28838775510204084,0.0,0.0,31.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_quality,learned,2000,0.002,0.005,4.0,0.002,30.511,0.2909285714285714,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,3568.0,0.25485714285714284,182000.0,0.0,10.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_tau05,learned,2000,0.001,0.002,2.0,0.001,33.444,0.3208571428571429,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,3936.0,0.28114285714285714,182000.0,0.0,4.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k16_weighted,learned,2000,0.029,0.085,4.0,0.029,40.988,0.3978367346938776,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,5473.0,0.3909285714285714,182000.0,0.0,170.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_k4,learned,2000,0.009,0.038,16.0,0.0065,43.212,0.42053061224489796,76.0,88.0,94.0,99.0,100.0,0.94,50000.0,20681.0,0.41362,146000.0,0.0,76.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_reservoir_rule,learned,2000,0.055,0.11,2.0,0.055,50.004,0.4898367346938774,80.0,80.0,80.0,80.0,96.0,0.8,14000.0,6016.0,0.4297142857142857,182000.0,0.0,220.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_sf_k16,learned,2000,0.0625,0.139,18.0,0.0625,45.245,0.4412755102040816,80.0,96.0,96.0,96.0,96.0,0.96,14000.0,5472.0,0.39085714285714285,182000.0,0.0,278.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,phi_sf_k16_noT1000,learned,2000,0.003,0.006,2.0,0.003,33.842,0.3249183673469388,80.0,96.0,96.0,96.0,96.0,0.96,14000.0,3988.0,0.28485714285714286,182000.0,0.0,12.0
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,power_a0.25,baseline,2000,0.0,,,,39.0,0.37755102040816324,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,power_a0.33,baseline,2000,0.0,,,,36.0,0.34693877551020413,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,power_a0.5,baseline,2000,0.0,,,,38.0,0.3673469387755102,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,power_a0.67,baseline,2000,0.0,,,,36.0,0.34693877551020413,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.06122448979591836,,,,,,,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,rule_reservoir,rule,2000,0.2915,0.436,5.0,0.271,37.6775,0.36405612244897956,64.0,64.0,64.0,64.0,64.0,0.64,,,,,,
A,tail_b2.0_mu1.0_c1.0_T100_cap64,tail_b2.0_mu1.0_c1.0,B,100,64,uniform,baseline,2000,0.0065,,,,51.095,0.500969387755102,94.0,97.0,98.0,100.0,100.0,0.98,,,,,,
A,tail_b2.0_mu1.0_c1.0_T200_cap64,tail_b2.0_mu1.0_c1.0,B,200,64,always_search,baseline,2000,1.0,,,,64.0,0.31313131313131315,64.0,64.0,64.0,64.0,64.0,0.32,,,,,,
A,tail_b2.0_mu1.0_c1.0_T200_cap64,tail_b2.0_mu1.0_c1.0,B,200,64,cp0,reference,2000,0.0,,,,13.929,0.06024747474747472,,,,,,,,,,,,
