level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_rare_excellent,100,64,5049000,0.5,4.0,4.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,4.0,2.0,1,2000,0.1779490007860586,0.002792190079707496,58.337,0.5748673469387754,False
env,val,beta_rare_excellent,100,64,5049000,0.5,6.0,0.0,1,2000,0.17700764192268253,0.00278152049609338,60.0,0.5918367346938778,False
env,val,beta_rare_excellent,100,64,5049000,0.5,4.0,6.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,4.0,8.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,6.0,2.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,6.0,4.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,8.0,0.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.0,0.0,1,2000,0.17591968368226663,0.0027936487996593072,32.0,0.3061224489795918,False
env,val,beta_rare_excellent,100,64,5049000,0.5,6.0,6.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,6.0,8.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,8.0,4.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,8.0,2.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,8.0,6.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,8.0,8.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.0,2.0,1,2000,0.18160647505894303,0.002831612363546558,48.2855,0.47230102040816324,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.0,6.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.0,4.0,1,2000,0.17523461369611323,0.002770859957664934,63.176,0.6242448979591836,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.0,8.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.5,0.0,1,2000,0.1821285530226305,0.0028131459164112698,48.0,0.4693877551020407,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.5,6.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.75,1.5,4.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
