level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,3.0,2.0,1,500,0.14003143310546876,0.0037704753318305623,563.514,0.5626392785571143,False
env,val,beta_skewed,1000,1000,5074000,0.5,3.0,2.0,1,500,0.11689650660753251,0.004128947257112263,154.606,0.15291182364729458,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,3.0,4.0,1,500,0.14224442189931868,0.0038288316976006,588.582,0.58775751503006,False
env,val,beta_skewed,1000,1000,5074000,0.5,3.0,4.0,1,500,0.09610422146320342,0.003708395933771063,228.228,0.2266813627254509,False
env,val,beta_skewed,1000,1000,5074000,0.5,4.0,2.0,1,500,0.10517565870285034,0.003963461207381125,200.988,0.19938677354709422,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,3.0,6.0,1,500,0.14547891414165498,0.0039016658676002867,610.462,0.6096813627254509,False
env,val,beta_skewed,1000,1000,5074000,0.5,3.0,6.0,1,500,0.09702553814649582,0.004250097327747739,324.296,0.322941883767535,False
env,val,beta_skewed,1000,1000,5074000,0.5,6.0,0.0,1,500,0.10710753870010375,0.0040214013163745845,190.0,0.18837675350701402,False
env,val,beta_skewed,1000,1000,5074000,0.5,3.0,8.0,1,500,0.10648517394065857,0.004873348467445585,421.458,0.4202985971943888,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,3.0,8.0,1,500,0.1496801906824112,0.00398273217010224,629.436,0.6286933867735471,False
env,val,beta_skewed,1000,1000,5074000,0.5,4.0,4.0,1,500,0.09273406279087067,0.0036737432575437265,290.904,0.28948296593186373,False
env,val,beta_skewed,1000,1000,5074000,0.5,4.0,6.0,1,500,0.10940422856807709,0.004893031482286624,401.858,0.40065931863727455,False
env,val,beta_skewed,1000,1000,5074000,0.5,8.0,0.0,1,500,0.09354326331615448,0.0037116620079366692,253.0,0.2515030060120241,False
env,val,beta_skewed,1000,1000,5074000,0.5,4.0,8.0,1,500,0.09767761248350143,0.0046408253672679265,487.84,0.486813627254509,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.0,0.0,1,500,0.10985591179132462,0.004056667225826408,178.0,0.17635270541082168,False
env,val,beta_skewed,1000,1000,5074000,0.5,6.0,2.0,1,500,0.0941327714920044,0.0037623629257293877,288.154,0.2867274549098197,False
env,val,beta_skewed,1000,1000,5074000,0.5,6.0,4.0,1,500,0.10811406147480011,0.004846490706514232,407.156,0.4059679358717435,False
env,val,beta_skewed,1000,1000,5074000,0.5,6.0,6.0,1,500,0.09114918142557143,0.004360175320961927,508.548,0.5075631262525051,False
env,val,beta_skewed,1000,1000,5074000,0.5,8.0,2.0,1,500,0.10357581675052643,0.004538369594108039,376.422,0.37517234468937877,False
env,val,beta_skewed,1000,1000,5074000,0.5,8.0,4.0,1,500,0.0964088961482048,0.004583462896048888,494.274,0.4932605210420842,False
env,val,beta_skewed,1000,1000,5074000,0.5,6.0,8.0,1,500,0.07942468720674514,0.004248733376544878,614.2,0.6134268537074148,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.5,0.0,1,500,0.09351301163434983,0.0037281906552911856,267.0,0.2655310621242486,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.0,2.0,1,500,0.09160183596611023,0.0036715109277440316,271.002,0.26954108216432865,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.0,4.0,1,500,0.110322844684124,0.004861420733622067,390.048,0.3888256513026052,False
env,val,beta_skewed,1000,1000,5074000,0.5,8.0,6.0,1,500,0.07944215255975723,0.004263784478785044,611.9,0.6111222444889779,False
env,val,beta_skewed,1000,1000,5074000,0.5,8.0,8.0,1,500,0.09648892283439636,0.00485315509678598,757.954,0.7574689378757514,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.0,6.0,1,500,0.09742930942773818,0.004649431572237878,488.814,0.48778957915831667,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.5,2.0,1,500,0.10872406339645385,0.004818751017599099,394.192,0.39297795591182366,False
env,val,beta_skewed,1000,1000,5074000,0.75,2.0,0.0,1,500,0.10185590541362763,0.0043717940438244745,356.0,0.3547094188376753,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.0,8.0,1,500,0.08286577928066254,0.004238066917491447,589.918,0.5890961923847695,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.5,4.0,1,500,0.09066392022371292,0.00434148154646152,512.93,0.5119539078156313,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,3.0,0.0,1,500,0.0019343841075897218,0.00013076218399592769,95.0,0.09318637274549096,False
env,val,beta_skewed,1000,1000,5074000,0.75,3.0,0.0,1,500,0.0891746227145195,0.004354623789853258,534.0,0.5330661322645289,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.5,6.0,1,500,0.08194647371768951,0.004292063582212914,636.874,0.6361462925851704,False
env,val,beta_skewed,1000,1000,5074000,0.75,2.0,2.0,1,500,0.09584251600503922,0.004580547433094445,496.846,0.4958376753507014,False
env,val,beta_skewed,1000,1000,5074000,0.75,1.5,8.0,1,500,0.10391521435976028,0.004968909176185403,791.268,0.7908496993987976,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,3.0,2.0,1,500,0.0018537631034851074,0.00013410579729001152,85.594,0.08376152304609218,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,3.0,4.0,1,500,0.0019444715976715088,0.00014112925446682796,76.74,0.07488977955911824,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,3.0,6.0,1,500,0.0019172139167785644,0.00014062528226723673,68.912,0.06704609218436873,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,3.0,8.0,1,500,0.0019398022890090942,0.0001416421308886437,61.67,0.059789579158316626,False
env,val,beta_skewed,1000,1000,5074000,0.75,2.0,4.0,1,500,0.08213149392604828,0.004289789251554028,636.002,0.6352725450901803,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,4.0,0.0,1,500,0.0017841202020645141,0.00011202842295481,127.0,0.125250501002004,False
env,val,beta_skewed,1000,1000,5074000,0.75,2.0,8.0,1,500,0.2343222146332264,0.007735017382951766,949.672,0.9495711422845692,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,4.0,2.0,1,500,0.002044561743736267,0.00015711615475253162,113.76,0.11198396793587173,False
env,val,beta_skewed,1000,1000,5074000,0.75,2.0,6.0,1,500,0.11730160075426102,0.005220688796288059,802.058,0.8016613226452906,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,4.0,6.0,1,500,0.001876220703125,0.00012671473053024537,91.38,0.08955911823647296,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,6.0,0.0,1,500,0.002000964403152466,0.00013885618960331932,190.0,0.18837675350701402,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,4.0,8.0,1,500,0.0018378119468688964,0.00012466353701547466,81.858,0.08001803607214426,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,4.0,4.0,1,500,0.0019031903743743897,0.00012717943451376,101.956,0.1001563126252505,False
env,val,beta_skewed,1000,1000,5074000,0.75,3.0,2.0,1,500,0.08931771349906921,0.004513302453426769,706.766,0.7061783567134269,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,6.0,2.0,1,500,0.0020710794925689695,0.000141950071390673,170.338,0.1686753507014028,False
