level,split,env_id,horizon,cap,base_seed,theta,alpha,c,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.75,1.5,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,beta_skewed,200,64,5067000,0.7,0.75,1.5,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.75,2.0,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.75,3.0,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,beta_skewed,200,64,5067000,0.7,0.75,3.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,beta_skewed,200,64,5067000,0.7,0.75,2.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.5,3.0,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.5,4.0,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.5,6.0,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.5,8.0,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.75,1.0,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.75,2.0,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.75,1.5,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.6,0.75,3.0,1,2000,0.08233321478962899,0.0021707275770811328,2.597,0.0124375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.5,3.0,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.5,6.0,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.5,4.0,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.5,8.0,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.75,1.0,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.75,1.5,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.75,2.0,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.625,0.75,3.0,1,2000,0.0735788670629263,0.0019625238503931264,2.768,0.016,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.5,4.0,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.5,6.0,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.5,3.0,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.5,8.0,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.75,1.0,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.75,2.0,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.75,1.5,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.65,0.75,3.0,1,2000,0.06943621516227722,0.0018604658322513726,2.82,0.017083333333333336,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.5,3.0,1,2000,0.03788789877295494,0.0011998212104495146,22.0,0.41666666666666674,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.5,4.0,1,2000,0.05033582696318627,0.0015217540346523395,29.0,0.5625,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.5,6.0,1,2000,0.08864491844177246,0.0025072576230550222,43.0,0.8541666666666665,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.75,1.0,1,2000,0.036616218775510787,0.001159714915114872,19.0,0.3541666666666667,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.5,8.0,1,2000,0.20129507763125,0.0048994361914393905,50.0,1.0,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.75,1.5,1,2000,0.05033582696318627,0.0015217540346523395,29.0,0.5625,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.5,3.0,1,2000,0.03788789877295494,0.0011998212104495146,22.0,0.41666666666666674,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.5,4.0,1,2000,0.05033582696318627,0.0015217540346523395,29.0,0.5625,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.75,2.0,1,2000,0.06949471648037434,0.00205603757622014,38.0,0.75,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.675,0.75,3.0,1,2000,0.20129507763125,0.0048994361914393905,50.0,1.0,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.75,1.0,1,2000,0.036616218775510787,0.001159714915114872,19.0,0.3541666666666667,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.5,6.0,1,2000,0.08864491844177246,0.0025072576230550222,43.0,0.8541666666666665,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.5,8.0,1,2000,0.20129507763125,0.0048994361914393905,50.0,1.0,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.75,1.5,1,2000,0.05033582696318627,0.0015217540346523395,29.0,0.5625,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.75,2.0,1,2000,0.06949471648037434,0.00205603757622014,38.0,0.75,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.5,3.0,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.5,4.0,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.7,0.75,3.0,1,2000,0.20129507763125,0.0048994361914393905,50.0,1.0,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.5,6.0,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.5,8.0,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.75,1.5,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.75,1.0,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.75,2.0,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.55,0.75,3.0,1,2000,0.08362669958174229,0.002142475477700976,2.5945,0.006066326530612244,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.5,3.0,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.5,4.0,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.5,6.0,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.75,1.5,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.75,1.0,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.5,8.0,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.75,2.0,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.6,0.75,3.0,1,2000,0.07749346932768822,0.001981586759409338,2.6625,0.006760204081632653,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.5,4.0,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.5,3.0,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.5,6.0,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.5,8.0,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.75,1.0,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.75,1.5,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.75,2.0,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.625,0.75,3.0,1,2000,0.06847936925292016,0.001795568533718385,2.8475,0.008647959183673469,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.5,3.0,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.5,4.0,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.5,6.0,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.5,8.0,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.75,1.0,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.75,1.5,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.75,2.0,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.65,0.75,3.0,1,2000,0.06459837386012077,0.0016851528352888768,2.912,0.009306122448979593,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.5,3.0,1,2000,0.01952976194024086,0.0006306823953295795,30.0,0.2857142857142856,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.5,4.0,1,2000,0.022721276342868805,0.0007221955062628132,40.0,0.38775510204081615,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.75,1.0,1,2000,0.020069198489189147,0.0006574582343830472,32.0,0.3061224489795918,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.5,3.0,1,2000,0.01952976194024086,0.0006306823953295795,30.0,0.2857142857142856,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.5,8.0,1,2000,0.03338545623421669,0.0010770370598278307,64.0,0.6326530612244898,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.75,1.5,1,2000,0.024560174256563188,0.0008007977755375865,48.0,0.4693877551020407,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.5,6.0,1,2000,0.030458677649497987,0.0009706150263040349,60.0,0.5918367346938778,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.5,4.0,1,2000,0.022721276342868805,0.0007221955062628132,40.0,0.38775510204081615,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.75,2.0,1,2000,0.03338545623421669,0.0010770370598278307,64.0,0.6326530612244898,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.675,0.75,3.0,1,2000,0.03338545623421669,0.0010770370598278307,64.0,0.6326530612244898,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.5,6.0,1,2000,0.030458677649497987,0.0009706150263040349,60.0,0.5918367346938778,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.75,1.0,1,2000,0.020069198489189147,0.0006574582343830472,32.0,0.3061224489795918,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.5,8.0,1,2000,0.03338545623421669,0.0010770370598278307,64.0,0.6326530612244898,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.75,1.5,1,2000,0.024560174256563188,0.0008007977755375865,48.0,0.4693877551020407,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.75,2.0,1,2000,0.03338545623421669,0.0010770370598278307,64.0,0.6326530612244898,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.5,3.0,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,100,64,5199000,0.7,0.75,3.0,1,2000,0.03338545623421669,0.0010770370598278307,64.0,0.6326530612244898,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.5,6.0,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.5,4.0,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.5,8.0,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.75,1.0,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.75,1.5,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.75,2.0,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.55,0.75,3.0,1,2000,0.08430439123511314,0.002103368648311553,2.5915,0.0029873737373737374,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.5,3.0,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.5,4.0,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.5,8.0,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.5,6.0,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.75,1.0,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.75,1.5,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.75,2.0,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.5,3.0,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.6,0.75,3.0,1,2000,0.07768055486679078,0.0019219450274537751,2.6725,0.0033964646464646467,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.5,4.0,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.5,6.0,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.75,1.0,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.5,8.0,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.75,1.5,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.75,2.0,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.625,0.75,3.0,1,2000,0.06915762880444527,0.001758063098974974,2.864,0.004363636363636363,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.5,3.0,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.5,4.0,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.75,1.0,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.5,6.0,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.5,8.0,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.75,1.5,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.75,3.0,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.65,0.75,2.0,1,2000,0.0648610622882843,0.0016367642080893383,2.93,0.004696969696969697,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.5,3.0,1,2000,0.010711542874574662,0.0003503274573875285,43.0,0.20707070707070716,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.5,6.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.5,4.0,1,2000,0.011023769736289978,0.0003774024016564049,57.0,0.2777777777777778,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.75,1.5,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.5,8.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.75,1.0,1,2000,0.011026438385248184,0.0003683900259100532,54.0,0.2626262626262626,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.75,2.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.5,3.0,1,2000,0.010711542874574662,0.0003503274573875285,43.0,0.20707070707070716,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.675,0.75,3.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.5,4.0,1,2000,0.011023769736289978,0.0003774024016564049,57.0,0.2777777777777778,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.5,6.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.5,8.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.5,3.0,1,2000,0.18538036877475678,0.0036076521785153672,8.192,0.129,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.5,4.0,1,2000,0.18399779528938234,0.003568024389549032,8.3085,0.13142708333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.75,1.0,1,2000,0.1872989226486534,0.0036264558091283114,8.0375,0.12578125,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.5,6.0,1,2000,0.18364041331224143,0.0035684193534618637,8.3315,0.13190625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.5,8.0,1,2000,0.18364041331224143,0.0035684193534618637,8.3315,0.13190625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.75,1.5,1,2000,0.18399779528938234,0.003568024389549032,8.3085,0.13142708333333333,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.75,1.0,1,2000,0.011026438385248184,0.0003683900259100532,54.0,0.2626262626262626,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.75,2.0,1,2000,0.18364041331224143,0.0035684193534618637,8.3315,0.13190625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.5,3.0,1,2000,0.17790939242951573,0.003514770613522732,9.213,0.15027083333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.55,0.75,3.0,1,2000,0.18364041331224143,0.0035684193534618637,8.3315,0.13190625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.5,4.0,1,2000,0.17670165426842868,0.0034876501681622833,9.3615,0.1533645833333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.5,6.0,1,2000,0.17641603699885308,0.003489709621381,9.3875,0.15390625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.5,8.0,1,2000,0.17641603699885308,0.003489709621381,9.3875,0.15390625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.75,1.0,1,2000,0.18104542862437664,0.0035781183682904285,9.0025,0.14588541666666668,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.75,1.5,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.75,2.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.75,1.5,1,2000,0.17670165426842868,0.0034876501681622833,9.3615,0.1533645833333333,False
env,val,tail_b0.5_mu1.0_c1.0,200,64,5202000,0.7,0.75,3.0,1,2000,0.01171013429760933,0.00039411979327589567,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.75,2.0,1,2000,0.17641603699885308,0.003489709621381,9.3875,0.15390625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.5,3.0,1,2000,0.16502897448465229,0.00346585446215645,10.9745,0.18696875,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.5,4.0,1,2000,0.162486141551286,0.0034042785267484076,11.493,0.1977708333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.6,0.75,3.0,1,2000,0.17641603699885308,0.003489709621381,9.3875,0.15390625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.5,6.0,1,2000,0.16268919270858168,0.003432551852856952,11.665,0.20135416666666667,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.75,1.0,1,2000,0.1716181990839541,0.0035754113422130167,10.5195,0.1774895833333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.75,1.5,1,2000,0.162486141551286,0.0034042785267484076,11.493,0.1977708333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.75,2.0,1,2000,0.16268919270858168,0.003432551852856952,11.665,0.20135416666666667,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.5,3.0,1,2000,0.16273363894596696,0.003462039008134977,11.7185,0.20246875,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.5,8.0,1,2000,0.16268919270858168,0.003432551852856952,11.665,0.20135416666666667,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.625,0.75,3.0,1,2000,0.16268919270858168,0.003432551852856952,11.665,0.20135416666666667,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.5,4.0,1,2000,0.16033689033612608,0.0034113998057064944,12.288,0.21433333333333332,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.5,6.0,1,2000,0.16041454342380165,0.0034371576540376913,12.465,0.2180208333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.75,1.0,1,2000,0.1696125912182033,0.0035723173899367437,11.2055,0.19178125,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.5,8.0,1,2000,0.16041454342380165,0.0034371576540376913,12.465,0.2180208333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.75,1.5,1,2000,0.16033689033612608,0.0034113998057064944,12.288,0.21433333333333332,False
