test,cell,policy,env_id,family,horizon,cap,n_on,n_corpus,corpus_scope,n_features,n_features_nonclock,knn_applicable,ood_frac,knn_dist_median,knn_threshold,n_features_standardizable,domain_auc,ood_frac_all,knn_threshold_all,n_features_standardizable_all,domain_auc_all,clock_confounded,domain_auc_CLOCK,domain_auc_QUALITY,domain_auc_EVIDENCE,domain_auc_HISTORY,max_frac_outside,mean_frac_outside,mean_abs_std_shift,max_abs_std_shift,max_ks,worst_feature_by_ks,corpus_score_kind,threshold
A,beta_skewed_T500_cap64,phi_k16_quality,beta_skewed,A,500,64,3072,15763,same_horizon,35,24,True,0.17513020833333334,1.1937896267354553,1.9037272009146153,24,0.9957169596354168,0.4495442708333333,2.1802267570118126,34,0.9994790852864583,True,0.9946983235677083,0.9957169596354168,,,0.8736979166666666,0.1322079613095238,0.8416813216481038,2.8191407560211137,0.9135951278309966,f_K_over_sqrt_t,oof,0.1
A,beta_skewed_T500_cap64,rule_reservoir,beta_skewed,A,500,64,3072,15763,same_horizon,7,5,True,0.16373697916666666,0.33699472201416514,0.5014118376227157,5,0.9310109049479167,0.169921875,0.7316034848118386,7,0.9334534505208333,True,0.8293011067708334,0.9342466634114583,0.584002685546875,,0.1728515625,0.04278273809523809,0.6401350360910639,1.2980153573828435,0.7451880615404746,est_p_new_beats_incumbent,none,0.1
A,beta_skewed_T50_cap64,phi_k16,beta_skewed,A,50,64,3072,19968,same_horizon,62,51,True,0.4046223958333333,2.032490271463897,2.6274124730827833,51,0.9940691731770833,0.4879557291666667,2.8308565869169766,61,0.9951153157552085,True,0.9836326497395833,0.99165673828125,0.9889859619140625,,0.44921875,0.06235299059139785,0.8043392109279687,3.899311650711238,0.7854817708333334,f_mean_width_plausible,oof,0.1
A,beta_skewed_T50_cap64,phi_k16_all71,beta_skewed,A,50,64,3072,19968,same_horizon,71,60,True,0.6875,3.7153391200685837,3.2524087062786746,60,0.9986103922526041,0.7418619791666666,3.436161493375552,70,0.999237589518229,True,0.9820343831380207,0.9914767252604166,0.9880909016927083,0.946935017903646,0.4505208333333333,0.06848316461267606,0.8865785907489483,3.908144853445759,0.787109375,f_mean_width_plausible,oof,0.1
A,beta_skewed_T50_cap64,phi_k16_cs,beta_skewed,A,50,64,3072,19968,same_horizon,61,50,True,0.4055989583333333,1.9859491393721491,2.56011598710223,50,0.9959499918619792,0.4986979166666667,2.7632949745730824,60,0.9967357584635417,True,0.9848607991536458,0.9932319335937501,0.9886737060546876,,0.44921875,0.06337517076502733,0.8101006145284749,3.899311650711238,0.7854817708333334,f_mean_width_plausible,oof,0.1
A,beta_skewed_T50_cap64,phi_k16_quality,beta_skewed,A,50,64,3072,19968,same_horizon,35,24,True,0.4205729166666667,1.3722992575632895,1.6598478227500237,24,0.9892560628255208,0.6028645833333334,1.9062891189862259,34,0.992656005859375,True,0.9810022786458332,0.9892560628255208,,,0.4427083333333333,0.09453125,0.9176072416326607,3.846721378875156,0.7689302884615384,f_K_over_sqrt_t,oof,0.1
A,beta_skewed_T50_cap64,rule_reservoir,beta_skewed,A,50,64,3072,19968,same_horizon,7,5,True,0.14908854166666666,0.2838108091125101,0.42361147339938315,5,0.879126953125,0.16959635416666666,0.6493274138925605,7,0.9069897054036458,True,0.7763123372395834,0.8654486490885417,0.7457815755208332,,0.08333333333333333,0.018089657738095236,0.6210063473997091,1.4053720487648498,0.5207331730769231,est_beta_b,none,0.1
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,62,51,True,0.4130859375,2.967918461745394,3.1988494333513655,51,0.9994288736979167,0.6344401041666666,3.4679288116185982,61,0.9996927897135417,True,0.9966455891927083,0.9990431315104166,0.9985748697916667,,0.9576822916666666,0.10125273017473117,1.0132987573651402,7.935387450612482,0.9650627349653456,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,71,60,True,0.8382161458333334,5.088261892456697,4.173685965763104,60,0.9999693196614583,0.8873697916666666,4.394006347052044,70,0.9999921061197916,True,0.9954566243489583,0.9992103678385417,0.9985147298177084,0.9112151692708332,0.9576822916666666,0.0913842429577465,0.917426379349062,7.9171659988719165,0.9628382855896261,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,61,50,True,0.44921875,2.96157769801183,3.086063773085247,50,0.999485595703125,0.6692708333333334,3.3589394963387127,60,0.9996820475260416,True,0.9960735677083333,0.999156494140625,0.9984073079427084,,0.9576822916666666,0.10282189207650273,1.0201464046088524,7.933705470451814,0.9650627349653456,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,35,24,True,0.4495442708333333,1.8710297512941478,1.9837668769561756,24,0.9990641276041665,0.7425130208333334,2.272278730053479,34,0.99971484375,True,0.9953661295572916,0.9990641276041665,,,0.9583333333333334,0.14342447916666667,1.059202782245788,7.9182873189790275,0.9628382855896261,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,71,60,True,0.58203125,3.4836292128809587,3.3671555756726588,60,0.9994833984375001,0.705078125,3.5399113159539133,70,0.9996404215494791,True,0.9612532958984374,0.9767481689453125,0.9831054687500002,0.9687602132161459,0.21842447916666666,0.011613299589201879,0.5449229809867658,1.3429228517906604,0.7670522836538461,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T100_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,7,5,True,0.4443359375,0.3517456051857659,0.42711657140859954,5,0.9227051595052083,0.6350911458333334,0.642404538402728,7,0.9821815999348958,True,0.9645581868489583,0.9176794026692708,0.6888223876953126,,0.5,0.07756696428571429,0.5953692493373789,1.8451769295275053,0.7290414663461539,est_beta_a,none,0.1
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,71,60,True,0.4348958333333333,3.450009224276271,3.599019124800427,60,0.99970361328125,0.5224609375,3.8094549484871836,70,0.99984423828125,True,0.85791259765625,0.9814073893229166,0.9872965494791667,0.9134702962239583,0.291015625,0.025913292253521125,0.6020191360624008,1.4829258219019368,0.8023578001737739,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,7,5,True,0.2604166666666667,0.1467316986701675,0.4506078472812906,5,0.8855386555989583,0.5130208333333334,0.6835983234229537,7,0.9779605305989584,True,0.9458909505208333,0.8845255533854166,0.6092216389973958,,0.7083333333333334,0.10714285714285714,0.6449599443025248,1.9624437694395787,0.779176090914106,f_log_K,none,0.1
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,71,60,True,0.5751953125,4.111322714257612,3.9158917719231416,60,0.9997024739583333,0.6891276041666666,4.120769094355526,70,0.9998057454427083,True,0.9234593098958332,0.9946273600260417,0.99252880859375,0.8905303141276041,0.455078125,0.043431814847417836,0.7953484003166164,5.015766824358506,0.9091791712263951,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,35,24,True,0.16438802083333334,1.1493571778333913,1.9037272009146153,24,0.992236083984375,0.33984375,2.1802267570118126,34,0.9956542968750001,True,0.8831427408854167,0.992236083984375,,,0.3177083333333333,0.04897693452380953,0.8548842876697927,4.336292525311455,0.8927357330060902,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T500_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,7,5,True,0.125,0.13991969571192664,0.5014118376227157,5,0.8967745768229168,0.15592447916666666,0.7316034848118386,7,0.9894768880208333,True,0.9730937500000001,0.8941728515625,0.8091619466145833,,0.875,0.14202008928571427,0.7739519377855851,1.794625505535455,0.9101323775085115,f_log_K,none,0.1
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,62,51,True,0.1064453125,1.6656627979777425,2.6274124730827833,51,0.9920286458333334,0.21419270833333334,2.8308565869169766,61,0.9960314941406251,True,0.9489177652994792,0.9816127115885417,0.9714687906901043,,0.1025390625,0.009739373319892473,0.6230286101703805,2.591506912516906,0.7817007211538461,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,71,60,True,0.6041666666666666,3.432558843800703,3.2524087062786746,60,0.9996824951171875,0.6780598958333334,3.436161493375552,70,0.9998154296875,True,0.9470768229166666,0.9825048828125,0.9732359212239584,0.9560716552734375,0.16666666666666666,0.011072293133802816,0.6393368861962881,2.591506912516906,0.7817007211538461,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,61,50,True,0.1083984375,1.6411349646237245,2.56011598710223,50,0.9919885660807292,0.22005208333333334,2.7632949745730824,60,0.9960451253255208,True,0.9464478352864584,0.98235498046875,0.9650458577473957,,0.1025390625,0.009888362363387977,0.6328219433280131,2.591506912516906,0.7817007211538461,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,35,24,True,0.14680989583333334,1.0443527281892908,1.6598478227500237,24,0.9838801676432292,0.3359375,1.9062891189862259,34,0.99301806640625,True,0.9438217366536459,0.9838801676432292,,,0.1025390625,0.015392485119047618,0.7334051738216182,2.591506912516906,0.7817007211538461,f_n_singletons,oof,0.1
A,tail_b0.5_mu1.0_c1.0_T50_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,7,5,True,0.3421223958333333,0.2786743135972906,0.42361147339938315,5,0.9353401692708334,0.7242838541666666,0.6493274138925605,7,0.9726343180338541,True,0.9544144287109375,0.8911020914713541,0.7920156656901041,,0.4475911458333333,0.07924107142857142,0.7244105936249293,1.8422431449821115,0.7004707532051282,est_beta_a,none,0.1
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,13322,same_horizon,71,60,True,0.4147135416666667,3.9046047857771082,4.173685965763104,60,0.9999598795572916,0.455078125,4.394006347052044,70,0.9999877929687501,True,0.9957706705729167,0.9919678548177084,0.9950719401041667,0.9104715576171875,0.9567057291666666,0.07083516725352113,0.7065805233140878,3.0191837050021646,0.9567057291666666,f_K,oof,0.1
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,71,60,True,0.4391276041666667,3.3125172946432495,3.3671555756726588,60,0.9991265462239584,0.5826822916666666,3.5399113159539133,70,0.9994602050781249,True,0.9499274088541666,0.9513479410807292,0.9777970784505209,0.9457096354166666,0.09602864583333333,0.0044931044600938965,0.46368195335790613,1.1655565646363348,0.7521534455128205,f_K_over_sqrt_t,oof,0.1
A,tail_b1.0_mu0.9_c2.0_T100_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,7,5,True,0.3932291666666667,0.34063955028282933,0.42711657140859954,5,0.9316416829427084,0.6507161458333334,0.642404538402728,7,0.9813693847656251,True,0.9664544270833333,0.9159356282552084,0.7420150553385416,,0.5,0.07742745535714286,0.6070379648718857,1.8451769295275053,0.7294921875,est_beta_a,none,0.1
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,71,60,True,0.296875,3.1614104586915412,3.599019124800427,60,0.9995510253906249,0.3427734375,3.8094549484871836,70,0.9996436360677083,True,0.8918997395833334,0.9528857421875001,0.9756178385416667,0.8930291341145833,0.08919270833333333,0.014364179870892018,0.5185780035529148,1.2044506773823587,0.7575290901808537,f_n_singletons,oof,0.1
A,tail_b1.0_mu0.9_c2.0_T200_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,7,5,True,0.2581380208333333,0.15030021090940737,0.4506078472812906,5,0.8774706624348959,0.470703125,0.6835983234229537,7,0.9764702962239583,True,0.9502636718749999,0.88431591796875,0.476004638671875,,0.7083333333333334,0.10714285714285714,0.5722562106975021,1.9624437694395787,0.779176090914106,f_log_K,none,0.1
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,71,60,True,0.3076171875,3.482926326686653,3.9158917719231416,60,0.9996166178385417,0.4202473958333333,4.120769094355526,70,0.9997164713541666,True,0.9669930826822918,0.9888286946614584,0.988484619140625,0.8776150716145833,0.501953125,0.04421581572769953,0.6942366767788951,3.069050926604164,0.8864688529243059,f_n_singletons,oof,0.1
A,tail_b1.0_mu0.9_c2.0_T500_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,7,5,True,0.12467447916666667,0.1474363822855471,0.5014118376227157,5,0.8685454101562501,0.1279296875,0.7316034848118386,7,0.9817391764322917,True,0.9733017578125001,0.8725284830729166,0.6211573486328125,,0.875,0.13095238095238096,0.6360515648381699,1.794625505535455,0.9101323775085115,f_log_K,none,0.1
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,71,60,True,0.5598958333333334,3.3499629221931335,3.2524087062786746,60,0.999758992513021,0.666015625,3.436161493375552,70,0.9998922526041667,True,0.9491876627604168,0.9685850830078125,0.965373291015625,0.956656941731771,0.16666666666666666,0.008857834507042254,0.6062021189003316,2.2519193407231053,0.7751903044871795,f_n_singletons,oof,0.1
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,35,24,True,0.1201171875,0.9479573321284946,1.6598478227500237,24,0.9666222737630208,0.2626953125,1.9062891189862259,34,0.9855851236979167,True,0.9456708984375001,0.9666222737630208,,,0.08333333333333333,0.012295386904761904,0.7030644262700909,2.2519193407231053,0.7751903044871795,f_n_singletons,oof,0.1
A,tail_b1.0_mu0.9_c2.0_T50_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,7,5,True,0.2861328125,0.26288218241031236,0.42361147339938315,5,0.92532666015625,0.6689453125,0.6493274138925605,7,0.9534224446614583,True,0.9411392822265624,0.8751490478515624,0.7865819498697917,,0.4111328125,0.07161458333333333,0.6625598602328956,1.7697911081004822,0.6689953926282052,est_beta_a,none,0.1
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,62,51,True,0.3160807291666667,2.688714423188216,3.1988494333513655,51,0.9995896809895833,0.4410807291666667,3.4679288116185982,61,0.9998234049479167,True,0.9974126790364584,0.9930116373697916,0.9983159993489583,,0.9583333333333334,0.0914083501344086,0.6345457156958446,2.6858681177376496,0.9583333333333334,f_K,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,71,60,True,0.62109375,4.616539342523965,4.173685965763104,60,0.9999798177083333,0.6572265625,4.394006347052044,70,0.9999993489583334,True,0.9961709798177083,0.99330126953125,0.9971538085937499,0.9123736979166667,0.9583333333333334,0.08348004694835678,0.5879017402378206,2.6846993882952734,0.9583333333333334,f_K,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,61,50,True,0.3095703125,2.536549526943399,3.086063773085247,50,0.9994527180989583,0.4300130208333333,3.3589394963387127,60,0.9995327148437501,True,0.9978131510416667,0.9924733072916666,0.9980673014322917,,0.9583333333333334,0.09237854337431693,0.6385004072846792,2.685200272342006,0.9583333333333334,f_K,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,35,24,True,0.12044270833333333,0.9370352310874013,1.9837668769561756,24,0.9923362630208333,0.2630208333333333,2.272278730053479,34,0.9983262532552084,True,0.9971432291666666,0.9923362630208333,,,0.9583333333333334,0.12134486607142857,0.6767043785267605,2.6846993882952734,0.9583333333333334,f_K,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,71,60,True,0.4127604166666667,3.215285862936514,3.3671555756726588,60,0.9976003824869792,0.47265625,3.5399113159539133,70,0.9982952473958334,True,0.9404927164713541,0.9555550944010416,0.9720374755859374,0.9102621663411458,0.18815104166666666,0.009311729753521127,0.5468952935595005,1.9616674072972167,0.7904647435897436,f_n_singletons,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,71,60,True,0.564453125,3.7359000419582467,3.599019124800427,60,0.998519775390625,0.607421875,3.8094549484871836,70,0.9986478678385416,True,0.9556354573567709,0.9782638346354168,0.9828594563802083,0.8550690104166668,0.2255859375,0.03907625440140845,0.6400199847003392,2.9938698279392595,0.8416284309432522,f_K_over_sqrt_t,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,62,51,True,0.1416015625,2.200447318561414,3.166935125124793,51,0.9974559733072916,0.2955729166666667,3.3989600579300236,61,0.9986705729166666,True,0.99131640625,0.9913784179687499,0.9936103515624999,,0.8522135416666666,0.09030052923387095,0.6863298234110287,2.8775508302077344,0.9135951278309966,f_K_over_sqrt_t,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,71,60,True,0.712890625,4.42131537116013,3.9158917719231416,60,0.9997191569010416,0.837890625,4.120769094355526,70,0.9999261067708334,True,0.9912029622395834,0.99080029296875,0.9939602050781249,0.9025730794270833,0.853515625,0.0846812646713615,0.6377049470434907,2.8641385604980476,0.9135951278309966,f_K_over_sqrt_t,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,61,50,True,0.13834635416666666,2.119429756354984,3.071631190858902,50,0.9972504882812501,0.2867838541666667,3.296919479269911,60,0.9986118977864583,True,0.9909236653645833,0.9910485026041667,0.992919189453125,,0.8522135416666666,0.09170615607923495,0.6898311853293309,2.8769697932528024,0.9135951278309966,f_K_over_sqrt_t,oof,0.1
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,71,60,True,0.5270182291666666,3.29413842747012,3.2524087062786746,60,0.9984918212890624,0.6012369791666666,3.436161493375552,70,0.9989645182291668,True,0.9476467692057292,0.9650732421875,0.9698358968098958,0.9442538248697917,0.21614583333333334,0.01609264964788732,0.6092175306612619,2.4707864751451214,0.7689302884615384,f_K_over_sqrt_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,62,51,True,0.173828125,2.337964401176165,3.1988494333513655,51,0.998916748046875,0.2724609375,3.4679288116185982,61,0.9994659016927084,True,0.9973146972656249,0.9935669759114584,0.9987972819010417,,0.9583333333333334,0.09639091901881719,0.8719742772074629,4.1628507703925095,0.9583333333333334,f_K,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,71,60,True,0.5843098958333334,4.388562089932452,4.173685965763104,60,0.9999388834635417,0.6494140625,4.394006347052044,70,0.9999988606770833,True,0.997607666015625,0.9951528320312499,0.9989694010416666,0.9054822998046875,0.9583333333333334,0.08835368984741786,0.8057775271055327,4.1628507703925095,0.9583333333333334,f_K,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,61,50,True,0.18815104166666666,2.2820796408858235,3.086063773085247,50,0.9994677734375002,0.2750651041666667,3.3589394963387127,60,0.9997298990885417,True,0.9967820638020833,0.9939322102864583,0.9990664876302083,,0.9583333333333334,0.09785903346994534,0.8770289408447343,4.1628507703925095,0.9583333333333334,f_K,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,35,24,True,0.15494791666666666,1.006348056182489,1.9837668769561756,24,0.9954069010416666,0.310546875,2.272278730053479,34,0.9994560546875,True,0.9981048990885417,0.9954069010416666,,,0.9583333333333334,0.13216145833333334,1.0314079371545797,4.1628507703925095,0.9583333333333334,f_K,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,7,5,True,0.3974609375,0.48360473743099763,0.5336378750776066,5,0.9813981119791667,0.4182942708333333,0.7694189887507719,7,0.9838103027343751,True,0.9410421549479168,0.9813228352864583,0.7156588541666667,,0.4449869791666667,0.11332775297619047,1.3468716900751623,3.7989633470088764,0.8764841228325326,est_beta_b,none,0.1
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,62,51,True,0.3583984375,2.220266888928086,2.690932688241468,51,0.996755126953125,0.5247395833333334,2.895184222421924,61,0.9971591796875,True,0.9870948893229167,0.9948721110026041,0.9938087565104167,,0.4703776041666667,0.05511277721774194,0.9043938050939553,4.193650006670244,0.8266726762820512,f_K_over_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,71,60,True,0.7281901041666666,3.9694754526855407,3.3671555756726588,60,0.9988310546875,0.7639973958333334,3.5399113159539133,70,0.9991323649088542,True,0.9888715413411459,0.9951714274088542,0.9942657877604166,0.9651031494140625,0.4742838541666667,0.06225700557511738,0.9505395758873432,4.15464527965372,0.835136217948718,f_K_over_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,61,50,True,0.3697916666666667,2.183323447869139,2.617598322946128,50,0.9965755208333333,0.5270182291666666,2.8220985202048947,60,0.9971279703776041,True,0.9872902425130208,0.9948398844401042,0.9931695963541667,,0.4703776041666667,0.05601626536885246,0.9081412463758884,4.193741733717326,0.8266726762820512,f_K_over_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,35,24,True,0.5035807291666666,1.6816760515449232,1.67653074554178,24,0.9968909505208333,0.7643229166666666,1.9087718309596509,34,0.9980653076171876,True,0.993953125,0.9968909505208333,,,0.5520833333333334,0.10043712797619049,1.048880871337264,4.401016933982772,0.866786858974359,f_K_over_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T100_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,7,5,True,0.4501953125,0.40558202539749555,0.42711657140859954,5,0.9507290445963542,0.4091796875,0.642404538402728,7,0.9609788818359376,True,0.7978170979817709,0.9288364664713542,0.8267949625651041,,0.041666666666666664,0.011904761904761904,0.9804810717338169,2.4160973053594295,0.7107371794871795,est_beta_b,none,0.1
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,62,51,True,0.3564453125,2.6741435926753367,2.9774729525839776,51,0.9983528645833334,0.5751953125,3.208893160446289,61,0.9995498046875,True,0.9976783040364584,0.994731201171875,0.9965560709635417,,0.6217447916666666,0.10052293346774192,1.0214041134982175,5.254308615470644,0.8718653961746751,f_K_over_sqrt_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,71,60,True,0.9368489583333334,5.536562157352616,3.599019124800427,60,0.9998968912760418,0.9446614583333334,3.8094549484871836,70,0.9999383951822917,True,0.9952048746744793,0.9952717285156251,0.9959325358072917,0.9130592041015625,0.6490885416666666,0.1086460167253521,0.9743133226365972,5.192612473594643,0.8644011695261212,f_K_over_sqrt_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,61,50,True,0.3649088541666667,2.6193183886058002,2.9060234416912087,50,0.9980025227864583,0.58203125,3.134038086641085,60,0.9993595377604166,True,0.9974695231119792,0.9937342936197917,0.9964731445312501,,0.6204427083333334,0.10205344945355191,1.023299632075432,5.254100530645628,0.8718653961746751,f_K_over_sqrt_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,35,24,True,0.4147135416666667,1.6037420313147734,1.7722743296162324,24,0.9942935384114584,0.7740885416666666,2.0267648425743876,34,0.9988750813802083,True,0.9973008219401042,0.9942935384114584,,,0.6451822916666666,0.15311569940476188,1.1463277837866652,5.232679839646737,0.8718653961746751,f_K_over_sqrt_t,oof,0.1
A,tail_b8.0_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,7,5,True,0.6064453125,0.5298332242968254,0.4506078472812906,5,0.9662128092447917,0.5305989583333334,0.6835983234229537,7,0.967177001953125,True,0.8486845703125,0.9562534179687501,0.8166594238281251,,0.2548828125,0.051478794642857144,1.290143393444376,3.5582290770314784,0.7751028155226549,est_beta_b,none,0.1
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,62,51,True,0.283203125,2.5969276074817422,3.166935125124793,51,0.9978731282552084,0.4440104166666667,3.3989600579300236,61,0.9992836914062501,True,0.9944579264322917,0.995264892578125,0.9967785644531251,,0.875,0.10553700436827956,0.9343229518962539,4.4453994854575,0.9135951278309966,f_K_over_sqrt_t,oof,0.1
