level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,14,1,500,0.04899691677093506,0.002140949654217808,0.029245665073394777,0.019751251697540283,14.0,0.06060606060606059,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,16,1,500,0.04852020704746246,0.00210846573580302,0.026455792188644408,0.022064414858818056,16.0,0.07070707070707072,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,18,1,500,0.046060439109802245,0.0018922686524732518,0.023703615069389342,0.022356824040412903,18.0,0.0808080808080808,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,20,1,500,0.04694904279708862,0.0021371997728038463,0.020576589107513428,0.026372453689575196,20.0,0.09090909090909091,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,24,1,500,0.046539428234100344,0.002092197295711176,0.016689754247665407,0.029849673986434937,24.0,0.11111111111111115,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,28,1,500,0.04348474621772766,0.0019388899459282958,0.013631535768508911,0.02985321044921875,28.0,0.1313131313131313,28,True
env,val,tail_b1.0_mu0.9_c2.0,B,200,32,5276000,32,1,500,0.04529855072498321,0.0021411597925515766,0.012224918603897095,0.03307363212108612,32.0,0.15151515151515152,28,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,4,1,500,0.09974245655536651,0.003697420330248526,0.09652258855104447,0.003219868004322052,4.0,0.0020040080160320635,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,6,1,500,0.07019529354572296,0.0027354441276673863,0.06748767673969269,0.0027076168060302733,6.0,0.004008016032064127,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,8,1,500,0.05560336410999298,0.002161186088230618,0.05219672095775604,0.0034066431522369383,8.0,0.006012024048096194,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,10,1,500,0.04783232724666595,0.0019136469694243827,0.04404665458202362,0.003785672664642334,10.0,0.008016032064128254,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,12,1,500,0.04154802918434143,0.0016251741592634757,0.03697360718250275,0.0045744220018386844,12.0,0.010020040080160319,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,14,1,500,0.037488999962806704,0.0014381295531558241,0.03178079259395599,0.005708207368850708,14.0,0.012024048096192388,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,16,1,500,0.03321905255317688,0.001249402347593042,0.028008655428886413,0.005210397124290466,16.0,0.014028056112224454,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,18,1,500,0.03111675763130188,0.0011550385052156481,0.025126235723495483,0.005990521907806396,18.0,0.016032064128256508,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,20,1,500,0.029674962639808653,0.0011397817403248926,0.023123751401901246,0.006551211237907409,20.0,0.018036072144288574,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,24,1,500,0.0269699547290802,0.0010550350834669386,0.019844745874404907,0.007125208854675293,24.0,0.02204408817635271,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,28,1,500,0.024779995679855348,0.0009570532410269059,0.01683764636516571,0.007942349314689637,28.0,0.026052104208416835,32,False
env,val,tail_b1.0_mu0.9_c2.0,B,1000,32,5282000,32,1,500,0.024504655957221986,0.0009729473596421384,0.014613523721694947,0.00989113223552704,32.0,0.030060120240480957,32,True
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,4,1,500,0.34672859743237494,0.008505450693121861,0.34280530995130537,0.0039232874810695645,4.0,0.0101010101010101,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,6,1,500,0.29357034859061243,0.0077419345963939575,0.2867582315206528,0.006812117069959641,6.0,0.0202020202020202,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,8,1,500,0.24621300715208053,0.007045366514813027,0.23795903223752976,0.008253974914550781,8.0,0.030303030303030293,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,10,1,500,0.21375034058094025,0.006390195916349296,0.20676761835813523,0.006982722222805023,10.0,0.0404040404040404,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,12,1,500,0.1976659250855446,0.00608614604585962,0.18772821927070618,0.00993770581483841,12.0,0.050505050505050504,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,14,1,500,0.17668615686893463,0.005873099038432222,0.16454426085948945,0.01214189600944519,14.0,0.06060606060606059,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,16,1,500,0.16188292133808135,0.005503599962662239,0.1497207768559456,0.012162144482135772,16.0,0.07070707070707072,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,18,1,500,0.15394595724344254,0.005252351743991166,0.13835938411951065,0.015586573123931885,18.0,0.0808080808080808,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,20,1,500,0.1466422933936119,0.005186309649410424,0.12808788895606996,0.01855440443754196,20.0,0.09090909090909091,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,24,1,500,0.1367748958468437,0.004798457581822831,0.11565924346446992,0.02111565238237381,24.0,0.11111111111111115,32,False
env,val,tail_b2.0_mu1.0_c1.0,B,200,32,5366000,28,1,500,0.1273927031159401,0.004741400980215964,0.10223965382575989,0.025153049290180206,28.0,0.1313131313131313,32,False
