test,cell,policy,env_id,family,horizon,cap,n_states,n_decisions,search_rate,mean_oracle_I_t,mean_oracle_p_t,mean_est_I_hat,mean_est_p,auc_oracle_I_for_decision,auc_oracle_p_for_decision,auc_est_I_hat_for_decision,auc_est_p_for_decision,auc_model_p_for_decision,corr_decision_oracle_I,corr_decision_oracle_p,corr_model_p_oracle_I,spearman_model_p_oracle_I,n_inclinations,inclination_rate,auc_oracle_I_for_inclination,spearman_est_I_hat_oracle_I,spearman_est_p_oracle_p,offline_label_auc_oracle_p_new_beats_best_true,offline_label_auc_oracle_I_t,offline_label_auc_est_p_new_beats_incumbent,offline_label_auc_est_I_hat
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,100,64,3072,2944,0.1766304347826087,0.0025920826159243023,0.0669426446858173,0.00597535318045019,0.07208553178158635,0.6711677297537446,0.6711677297537446,0.9907305153592283,0.9891184310738766,0.6936341711094187,0.2851332712908952,0.3214620923224316,0.4092455490310165,0.2894295108679793,3072,0.051432291666666664,0.7837208847727688,0.1531566863192661,0.12248541991450981,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b1.0_mu0.9_c2.0_T100_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,100,64,3072,2944,0.6521739130434783,0.001496696191482868,0.03741358161593481,0.015412538204749075,0.17614150611507132,0.7011739095052083,0.7011739095052083,0.9986190795898438,0.9981175740559896,,0.13699691628944166,0.2517219861903104,,,0,,,0.29900582125657515,0.26778056283825874,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,200,64,3072,2944,0.12669836956521738,0.0010476173538093777,0.04453154408062502,0.0029423469745101846,0.04572408936577945,0.6251685379198588,0.6251685379198588,0.8076065999084447,0.7960683348922766,0.7109531660102422,0.19637001042371408,0.1981361169264532,0.21232111356245673,0.19752169498464295,3072,0.055989583333333336,0.6774719326383319,0.24129599979237534,0.22179384730842697,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,200,64,3072,2944,0.14470108695652173,0.0009871650024394826,0.04223892693407838,0.002817916232127689,0.042848307207380816,0.6255099434307726,0.6255099434307726,0.7819138820212779,0.7715369527197604,0.7473682444148609,0.1878737093818055,0.20059455054372288,0.1912247466670397,0.1738283345134475,3072,0.07291666666666667,0.6667170884329857,0.2480489052580672,0.2280077230105858,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,200,64,3072,2944,0.21739130434782608,0.0005082760697968003,0.02721433973250294,0.005960179391962965,0.07333819462920345,0.65728759765625,0.65728759765625,0.9758226182725694,0.9739257812500001,1.0,0.22594992499937328,0.3283296683624803,0.3361390427666283,0.17193881752488677,3072,0.20833333333333334,0.65728759765625,0.18387805261230591,0.17330985625157375,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,200,64,3072,2944,0.12669836956521738,0.001045902752969415,0.044356436189264103,0.002934896966300358,0.04555077112042055,0.6279344889325461,0.6279344889325461,0.8105837121200271,0.7990892435006669,0.7096799421887562,0.19666515020366962,0.19959819278660942,0.2142622339158927,0.19882744285554796,3072,0.055338541666666664,0.6828475290874447,0.24390133478133108,0.22477802777894104,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,200,64,3072,2944,0.10495923913043478,0.0011351920176704891,0.04754042438386633,0.0030786723340397704,0.04856493468836293,0.6118568191448204,0.6118568191448204,0.8955558421301498,0.8866196274939666,0.6359020651793446,0.20043736072161744,0.1812077426728544,0.22529288060000918,0.2162479344264194,3072,0.042643229166666664,0.7008209805565432,0.26363460490354285,0.241625043354903,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b1.0_mu0.9_c2.0_T200_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,200,64,3072,2944,0.30434782608695654,0.00044163175322464737,0.02341349173802887,0.0070464322984843085,0.08618922756872442,0.6655752999441965,0.6655752999441965,0.9988130841936383,0.998424530029297,,0.19614963757623055,0.32893096683604833,,,0,,,0.21303738795577623,0.20666486962996153,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,500,64,3072,2944,0.08050271739130435,0.00033356526544666933,0.02535091122457141,0.0006380720952458495,0.016386098425629516,0.5897064806198651,0.5897064806198651,0.6684529404154567,0.6565787402249832,0.9356645296847211,0.10084430590513821,0.11135376142475063,0.15763125715923532,0.15414379891758648,3072,0.07942708333333333,0.6353198112551302,0.2193425184499979,0.2030445038265984,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,500,64,3072,2944,0.10190217391304347,0.0003137398811348256,0.023798033587324168,0.0005468893991269967,0.014289862990087991,0.5994011598587999,0.5994011598587999,0.7201689359556228,0.7076336359051941,0.9349104891578416,0.09068608454774564,0.11687854426915821,0.16766322106952625,0.13595500279553238,3072,0.099609375,0.6269423532247316,0.1997193135258482,0.18651086784259746,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,500,64,3072,2944,0.13043478260869565,0.0002194175332280193,0.020443439825127568,0.002892905310097879,0.03884187447020883,0.6171162923177084,0.6171162923177084,1.0,1.0,1.0,0.21933843813534667,0.20581469794622825,0.2423167211694927,0.08165436364749987,3072,0.9166666666666666,0.5159704034978694,0.1297813808183073,0.11891231368740993,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,500,64,3072,2944,0.08084239130434782,0.0003354437103553218,0.025432867843968216,0.0006380158877950114,0.016381394851591513,0.5883098250386629,0.5883098250386629,0.6660207320178625,0.6538597700721086,0.9340261603532766,0.09766750965332245,0.10765127562040198,0.15648931396629936,0.15264358266604056,3072,0.0791015625,0.6424880754443614,0.21927991097932945,0.20275997352314967,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,500,64,3072,2944,0.06691576086956522,0.0004298698590660943,0.028149421862326607,0.0006946814958135593,0.01828632886065781,0.5772231451384898,0.5772231451384898,0.7176116446367888,0.6952115736779761,0.9463909867525071,0.0556601951294628,0.07303452823417028,0.11645896833033875,0.1454078042839432,3072,0.08854166666666667,0.6136383928571428,0.2135738985279008,0.20148419881883736,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b1.0_mu0.9_c2.0_T500_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,500,64,3072,2944,0.13043478260869565,0.0002194175332280193,0.020443439825127568,0.002892905310097879,0.03884187447020883,0.6171162923177084,0.6171162923177084,1.0,1.0,,0.21933843813534667,0.20581469794622825,,,0,,,0.1297813808183073,0.11891231368740993,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,50,64,3072,2944,0.34782608695652173,0.004318336374871434,0.07951910874495909,0.012628511295584163,0.12473395580425585,0.6784477233886719,0.6784477233886719,0.9918568929036458,0.9872726440429687,0.8614771525065104,0.2804375639249046,0.3578162125495975,0.5259228413945156,0.4080473307414345,3072,0.107421875,0.8186387949517052,0.22953490964397866,0.19888816259730613,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,50,64,3072,2944,0.34782608695652173,0.004318336374871434,0.07951910874495909,0.012628511295584163,0.12473395580425585,0.6784477233886719,0.6784477233886719,0.9918568929036458,0.9872726440429687,0.815277099609375,0.2804375639249046,0.3578162125495975,0.5449981080042927,0.40917534919840653,3072,0.09895833333333333,0.8240202882567691,0.22953490964397866,0.19888816259730613,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,50,64,3072,2944,0.6956521739130435,0.0038577988932239067,0.06652257303552085,0.01918281926189001,0.19640255896403072,0.6792659759521484,0.6792659759521484,0.9806796482631137,0.9753962925502232,1.0,0.15320927753026847,0.24454591658176425,0.4402367246798699,0.4630358233925284,3072,0.4166666666666667,0.7522508893694195,0.27951461077238715,0.23302165892071866,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,50,64,3072,2944,0.34782608695652173,0.004318336374871434,0.07951910874495909,0.012628511295584163,0.12473395580425585,0.6784477233886719,0.6784477233886719,0.9918568929036458,0.9872726440429687,0.8605092366536459,0.2804375639249046,0.3578162125495975,0.5262924664284716,0.4076882595717569,3072,0.11946614583333333,0.8173671725082726,0.22953490964397866,0.19888816259730613,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,50,64,3072,2944,0.34782608695652173,0.004318336374871434,0.07951910874495909,0.012628511295584163,0.12473395580425585,0.6784477233886719,0.6784477233886719,0.9918568929036458,0.9872726440429687,0.802942403157552,0.2804375639249046,0.3578162125495975,0.5227771483552961,0.3898290559468672,3072,0.1201171875,0.8068441468728412,0.22953490964397866,0.19888816259730613,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b1.0_mu0.9_c2.0_T50_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,50,64,3072,2944,0.725203804347826,0.004019417624239578,0.06950350718107079,0.020569567346877787,0.21138309984607676,0.5793925481193714,0.5793925481193714,0.9629936053125986,0.9568802957361997,,0.11611282354434553,0.14440524452931952,,,0,,,0.1341616089459635,0.07668453593617257,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043138586956521736,0.0008291724685623485,0.0155169025354256,0.0002940561864832611,0.004964309620825158,0.6090273060915309,0.6090273060915309,0.9999692530446473,0.9999804337556847,0.03266165211776641,0.11080941588170574,0.10134432386241675,-0.08695576143946834,-0.1439263669542779,3072,0.9827473958333334,0.4487147437299618,0.5631434245557705,0.5325286435651972,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,2944,0.04076086956521739,0.0008291724685623485,0.0155169025354256,0.00027064698788283753,0.0046955465765456395,0.6025967894239848,0.6025967894239848,0.999805240793201,0.999817044381492,0.19346671388101983,0.10620961575164721,0.09560490499699799,-0.06658194490647115,-0.1286160883751751,3072,0.8522135416666666,0.4326427006525478,0.5632095106282631,0.5325553048166075,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,0.0008291724685623485,0.0155169025354256,0.0002977399214893301,0.004996761197143429,0.61175537109375,0.61175537109375,0.9999778053977273,0.9999889026988636,1.0,0.1133586030319251,0.10397614647023179,0.027234319235423746,0.026798779216959202,3072,1.0,,0.5657781091300005,0.5349893931958539,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,2944,0.041779891304347824,0.0008291724685623485,0.0155169025354256,0.00028089026028560286,0.004816073966550201,0.6075254407276437,0.6075254407276437,0.9998472547646426,0.9998587827069337,0.027064726513979072,0.11000312372840758,0.09988512567875667,-0.0857440241153658,-0.14112323025205747,3072,0.986328125,0.4722890146157473,0.5630959631453923,0.5324758240140167,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,2944,0.04076086956521739,0.0008291724685623485,0.0155169025354256,0.00027057782996032554,0.00469329885055786,0.6025967894239848,0.6025967894239848,0.9998052407932012,0.999817044381492,0.13675637393767703,0.10620961575164721,0.09560490499699799,-0.05345861271533459,-0.11906576352746893,3072,0.9654947916666666,0.48701637425412536,0.5640301905008813,0.5333560848570232,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043138586956521736,0.0008399505142202844,0.015649710840131403,0.0002931204031917745,0.004935220252943739,0.6178377063889378,0.6178377063889378,0.9991754225609977,0.9992564827160183,,0.11481344523630575,0.10747794012658979,,,0,,,0.570003820183694,0.5397262704565683,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,100,64,3072,2944,0.3101222826086957,0.0048058693955105964,0.04421098646376711,0.0049714522526406015,0.0348921563250402,0.654516818448765,0.654516818448765,0.7625905798566901,0.759968570400846,0.7303941157405235,0.2757723557560134,0.31740320751738627,0.5206907705078931,0.30156884572266696,3072,0.22981770833333334,0.6988402750006586,0.262815894902229,0.24370334063625979,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,100,64,3072,2944,0.34782608695652173,0.004762572327313288,0.04368430134352383,0.0049565439729055485,0.034533495961877166,0.641718037923177,0.641718037923177,0.7337565104166667,0.7323028564453126,0.7456130981445312,0.25239969303671667,0.2919452148722604,0.5043704094146396,0.32775999557152286,3072,0.2727864583333333,0.6934830125869883,0.2636178474975301,0.2456803683687005,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,100,64,3072,2944,0.34782608695652173,0.004409908369027307,0.04103064734598739,0.005913233788545972,0.04694576118831259,0.6504707336425781,0.6504707336425781,0.9897989908854168,0.9888229370117189,1.0,0.2695368596500332,0.31743130311946216,0.4774890802872121,0.2505337880359606,3072,0.2916666666666667,0.6715357163373161,0.1747597986533888,0.15855093051362454,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,100,64,3072,2944,0.3101222826086957,0.0048058693955105964,0.04421098646376711,0.0049714522526406015,0.0348921563250402,0.654516818448765,0.654516818448765,0.7625905798566901,0.759968570400846,0.7293694719794985,0.2757723557560134,0.31740320751738627,0.5209602926694317,0.30274561962016566,3072,0.22884114583333334,0.7005527777894532,0.262815894902229,0.24370334063625979,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,100,64,3072,2944,0.288383152173913,0.004830091528738259,0.04458236170934113,0.004994071477754752,0.03537281977893452,0.6817980440276502,0.6817980440276502,0.8083163963781621,0.8034649777500416,0.7660344473773721,0.2963458185320651,0.34586236093557393,0.52910627937694,0.3110004986987341,3072,0.19986979166666666,0.7294820078292512,0.2687981947780106,0.25012377061199564,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b2.0_mu1.0_c1.0_T100_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,100,64,3072,2944,0.3539402173913043,0.006285939865081793,0.05403643613535639,0.006920491917636204,0.06093717834562414,0.47573092067951506,0.47573092067951506,0.9968368481707305,0.9967979962500326,,0.11989187959812525,0.07746696189713874,,,0,,,0.1338010748584317,0.10780698906674752,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,200,64,3072,2944,0.24830163043478262,0.0024751736609113536,0.029269303136330426,0.0014086764681775022,0.014791324564671492,0.6639948742136227,0.6639948742136227,0.7180032428696739,0.7145712161008541,0.7463545533389008,0.2676700560296308,0.29575780128800805,0.40535810686196155,0.2714514044248313,3072,0.2503255208333333,0.6829693502058434,0.3183406169700979,0.2963341031758673,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,200,64,3072,2944,0.2680027173913043,0.0024129769874406113,0.028573338238773744,0.001377267641317028,0.014262989789323674,0.6550013380031112,0.6550013380031112,0.7162457103032122,0.713729088187638,0.7490188467295381,0.2584464077109637,0.28797149142379186,0.3824918957302079,0.2978251062639778,3072,0.2919921875,0.674638578146824,0.31383222517602244,0.2937829424650786,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,200,64,3072,2944,0.21739130434782608,0.0023156293171645356,0.02787218035506675,0.002376611961934505,0.027863070857165054,0.6771423339843752,0.6771423339843752,0.9743781195746528,0.9743014865451388,1.0,0.31505205779197176,0.3458112802039745,0.44545811124400975,0.1920946001695591,3072,0.20833333333333334,0.6771423339843752,0.22069739445118206,0.2009960648428906,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,200,64,3072,2944,0.24898097826086957,0.0024833147872378477,0.029361650873130293,0.0014085384868818293,0.014787060251740168,0.6620429416849772,0.6620429416849772,0.7131457928020817,0.7097058426088582,0.7446680772005039,0.2660393069898222,0.2933215124995872,0.40539598411674094,0.27711379617302556,3072,0.2503255208333333,0.6822943105250289,0.31572163675161774,0.2936961385088289,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,200,64,3072,2944,0.23675271739130435,0.002500799242906153,0.029630725548495288,0.001418471613091907,0.015061617464207325,0.6623264304582102,0.6623264304582102,0.7271790412084597,0.7228563638813174,0.8012245244576062,0.27900458284317464,0.3038483408871592,0.40832590285218784,0.32624885157113886,3072,0.2633463541666667,0.6699031061844571,0.337643866971075,0.31559536308193314,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b2.0_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,200,64,3072,2944,0.2703804347826087,0.00250653377775167,0.028302009032408773,0.00261135848805219,0.03144290131848269,0.6431113902847571,0.6431113902847571,0.9970873922686057,0.9967230238716862,,0.2077675169333476,0.24259534860302104,,,0,,,0.2578547228891384,0.2397643708325948,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,500,64,3072,2944,0.09986413043478261,0.001165615710811403,0.01898105626442906,0.00029963200965322156,0.005037206169337223,0.6539256834809396,0.6539256834809396,0.8419740726479271,0.8435746374021307,0.4570773969965345,0.2531666712510481,0.2334036155455325,0.04485366684089529,-0.03537168927029547,3072,0.7360026041666666,0.4910684632085036,0.4712581203890929,0.4482199541987651,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,500,64,3072,2944,0.10122282608695653,0.0011754693544810556,0.019061376965455467,0.00021280017684092932,0.004080594184257046,0.6523744844694029,0.6523744844694029,0.8536539895600297,0.856564549757263,0.5452956723330644,0.23243652269092627,0.22137614148253873,0.06534167617409792,-0.016640050219377943,3072,0.6787109375,0.4898515230368897,0.4709783995529057,0.4480057964785326,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,500,64,3072,2944,0.13043478260869565,0.0011078270062840224,0.018353700205151563,0.0008445467729116463,0.012551331315061323,0.6379801432291666,0.6379801432291666,0.998876953125,0.9988393147786458,1.0,0.2512105528289522,0.23325295915264507,0.276757950444131,0.09615763374283685,3072,0.9166666666666666,0.5188154740767046,0.4301632945558386,0.4091062206887782,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,500,64,3072,2944,0.09952445652173914,0.001165615710811403,0.01898105626442906,0.0002995824775831402,0.005035693576853717,0.6552598478518634,0.6552598478518634,0.8414610752848755,0.8431360179621832,0.44308992807144704,0.2542107705245695,0.2345722119123177,0.04194997437248839,-0.03631431508156836,3072,0.734375,0.48469794056807125,0.471896854448188,0.44880965272270495,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b2.0_mu1.0_c1.0_T500_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,500,64,3072,2944,0.09680706521739131,0.001166455996800369,0.018959305726940538,0.0002762616632869504,0.004850435689833936,0.6659620091974954,0.6659620091974954,0.8603207906942987,0.8627818135032957,0.6005238745604138,0.2559891613792341,0.2426810103899904,0.09737975967303433,-0.006748129813721978,3072,0.5921223958333334,0.4854423051526254,0.4692380636803807,0.44669148382007057,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b2.0_mu1.0_c1.0_T500_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,500,64,3072,2944,0.12432065217391304,0.0012311912809573888,0.01936643937358684,0.0008453927254643147,0.012561099690731629,0.6345692005070225,0.6345692005070225,0.9993980168470497,0.999388478381598,,0.14516935083542656,0.1812735551159134,,,0,,,0.4394267777944836,0.4182605312385621,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,50,64,3072,2944,0.43376358695652173,0.010375364216922296,0.07742435084397972,0.012345921394506033,0.07555692744712951,0.6612744796381366,0.6612744796381366,0.8562138786025097,0.8521335670219128,0.6995700311777895,0.2783290156778773,0.3158994180460413,0.5951909255547716,0.42005131435864346,3072,0.2626953125,0.7461256500105315,0.3239787374742439,0.31638593166565415,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,50,64,3072,2944,0.4361413043478261,0.010403482430309682,0.07761377280067723,0.012349822738429541,0.07561079026404265,0.6551451131629321,0.6551451131629321,0.8531194872949743,0.8490147505911496,0.6805582141650715,0.27239467319358207,0.30743336583252723,0.597574911643682,0.3973162342915913,3072,0.2705078125,0.7457273941332921,0.3234451961724397,0.31552559973967764,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,50,64,3072,2944,0.6956521739130435,0.00912529468567744,0.06738274582071548,0.014373158179113275,0.1028827365375674,0.69427490234375,0.69427490234375,0.9635789053780692,0.9605298723493304,1.0,0.19824674526433017,0.25594504699412124,0.5173005178972423,0.4827761269953112,3072,0.4166666666666667,0.7571855817522322,0.31626099961672527,0.30693678827445553,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,50,64,3072,2944,0.43376358695652173,0.010375364216922296,0.07742435084397972,0.012345921394506033,0.07555692744712951,0.6612744796381366,0.6612744796381366,0.8562138786025097,0.8521335670219128,0.6997457203939008,0.2783290156778773,0.3158994180460413,0.5947366658045,0.4203087642227956,3072,0.2639973958333333,0.7457570087545693,0.3239787374742439,0.31638593166565415,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b2.0_mu1.0_c1.0_T50_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,50,64,3072,2944,0.40047554347826086,0.010426767011589134,0.07788272981702188,0.012345922770213633,0.07555325829367084,0.6793138661226804,0.6793138661226804,0.9195001285479844,0.9156278307587694,0.7626115183799591,0.29874083590481704,0.34051778518125664,0.604729711163487,0.4436174887195347,3072,0.259765625,0.7629013717230632,0.31521055267158504,0.30712514608347397,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b2.0_mu1.0_c1.0_T50_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,50,64,3072,2944,0.27921195652173914,0.01373343339418888,0.09726303258936748,0.013408760791897128,0.08880195192963915,0.6009832687796255,0.6009832687796255,0.9951206340251931,0.9940846788711012,,0.2574430210523544,0.2482028424716933,,,0,,,0.2288062734539526,0.20809836185662997,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,0.0010862834707783132,0.015606592123821381,3.7770184850475996e-05,0.0012229677468146899,0.623321533203125,0.623321533203125,0.7519309303977272,0.7546580921519886,0.036876331676136354,0.12552476660814196,0.121766501217182,0.046192360127245854,0.08090472687028248,3072,1.0,,0.24318749090427272,0.2703860219821895,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,0.0010862834707783132,0.015606592123821381,3.7770184850475996e-05,0.0012229677468146899,0.623321533203125,0.623321533203125,0.7519309303977272,0.7546580921519886,0.11715143377130682,0.12552476660814196,0.121766501217182,0.06914922106471429,0.06308357017616484,3072,1.0,,0.24318749090427272,0.2703860219821895,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
